rarity,level,slot,total_multiplier
Common,292,cannon,34.35
Common,292,armor,34.35
Common,292,generator,2.96
Common,292,core,43.68
Common,293,cannon,34.55
Common,293,armor,34.55
Common,293,generator,2.97
Common,293,core,43.93
Common,294,cannon,34.75
Common,294,armor,34.75
Common,294,generator,2.98
Common,294,core,44.18
Common,295,cannon,34.95
Common,295,armor,34.95
Common,295,generator,2.99
Common,295,core,44.43
Common,296,cannon,35.15
Common,296,armor,35.15
Common,296,generator,3.0
Common,296,core,44.68
Common,297,cannon,35.35
Common,297,armor,35.35
Common,297,generator,3.01
Common,297,core,44.93
Common,298,cannon,35.55
Common,298,armor,35.55
Common,298,generator,3.02
Common,298,core,45.18
Common,299,cannon,35.75
Common,299,armor,35.75
Common,299,generator,3.03
Common,299,core,45.43
Common,300,cannon,35.95
Common,300,armor,35.95
Common,300,generator,3.04
Common,300,core,45.68
Rare,1,cannon,1.032
Rare,1,armor,1.032
Rare,1,generator,1.013
Rare,1,core,1.06
Rare,2,cannon,1.034
Rare,2,armor,1.034
Rare,2,generator,1.014
Rare,2,core,1.07
Rare,3,cannon,1.036
Rare,3,armor,1.036
Rare,3,generator,1.015
Rare,3,core,1.08
Rare,4,cannon,1.038
Rare,4,armor,1.038
Rare,4,generator,1.016
Rare,4,core,1.09
Rare,5,cannon,1.04
Rare,5,armor,1.04
Rare,5,generator,1.017
Rare,5,core,1.1
Rare,6,cannon,1.042
Rare,6,armor,1.042
Rare,6,generator,1.018
Rare,6,core,1.11
Rare,7,cannon,1.044
Rare,7,armor,1.044
Rare,7,generator,1.019
Rare,7,core,1.12
Rare,8,cannon,1.046
Rare,8,armor,1.046
Rare,8,generator,1.02
Rare,8,core,1.13
Rare,9,cannon,1.048
Rare,9,armor,1.048
Rare,9,generator,1.021
Rare,9,core,1.14
Rare,10,cannon,1.05
Rare,10,armor,1.05
Rare,10,generator,1.022
Rare,10,core,1.15
Rare,11,cannon,1.052
Rare,11,armor,1.052
Rare,11,generator,1.023
Rare,11,core,1.16
Rare,12,cannon,1.054
Rare,12,armor,1.054
Rare,12,generator,1.024
Rare,12,core,1.17
Rare,13,cannon,1.056
Rare,13,armor,1.056
Rare,13,generator,1.025
Rare,13,core,1.18
Rare,14,cannon,1.058
Rare,14,armor,1.058
Rare,14,generator,1.026
Rare,14,core,1.19
Rare,15,cannon,1.06
Rare,15,armor,1.06
Rare,15,generator,1.027
Rare,15,core,1.2
Rare,16,cannon,1.062
Rare,16,armor,1.062
Rare,16,generator,1.028
Rare,16,core,1.21
Rare,17,cannon,1.064
Rare,17,armor,1.064
Rare,17,generator,1.029
Rare,17,core,1.22
Rare,18,cannon,1.066
Rare,18,armor,1.066
Rare,18,generator,1.03
Rare,18,core,1.23
Rare,19,cannon,1.068
Rare,19,armor,1.068
Rare,19,generator,1.031
Rare,19,core,1.24
Rare,20,cannon,1.07
Rare,20,armor,1.07
Rare,20,generator,1.032
Rare,20,core,1.25
Rare,21,cannon,1.074
Rare,21,armor,1.074
Rare,21,generator,1.033
Rare,21,core,1.265
Rare,22,cannon,1.078
Rare,22,armor,1.078
Rare,22,generator,1.034
Rare,22,core,1.28
Rare,23,cannon,1.082
Rare,23,armor,1.082
Rare,23,generator,1.035
Rare,23,core,1.295
Rare,24,cannon,1.086
Rare,24,armor,1.086
Rare,24,generator,1.036
Rare,24,core,1.31
Rare,25,cannon,1.09
Rare,25,armor,1.09
Rare,25,generator,1.037
Rare,25,core,1.325
Rare,26,cannon,1.094
Rare,26,armor,1.094
Rare,26,generator,1.038
Rare,26,core,1.34
Rare,27,cannon,1.098
Rare,27,armor,1.098
Rare,27,generator,1.039
Rare,27,core,1.355
Rare,28,cannon,1.102
Rare,28,armor,1.102
Rare,28,generator,1.04
Rare,28,core,1.37
Rare,29,cannon,1.106
Rare,29,armor,1.106
Rare,29,generator,1.041
Rare,29,core,1.385
Rare,30,cannon,1.11
Rare,30,armor,1.11
Rare,30,generator,1.042
Rare,30,core,1.4
Rare,31,cannon,1.116
Rare,31,armor,1.116
Rare,31,generator,1.044
Rare,31,core,1.42
Rare,32,cannon,1.122
Rare,32,armor,1.122
Rare,32,generator,1.046
Rare,32,core,1.44
Rare,33,cannon,1.128
Rare,33,armor,1.128
Rare,33,generator,1.048
Rare,33,core,1.46
Rare,34,cannon,1.134
Rare,34,armor,1.134
Rare,34,generator,1.05
Rare,34,core,1.48
Rare,35,cannon,1.14
Rare,35,armor,1.14
Rare,35,generator,1.052
Rare,35,core,1.5
Rare,36,cannon,1.146
Rare,36,armor,1.146
Rare,36,generator,1.054
Rare,36,core,1.52
Rare,37,cannon,1.152
Rare,37,armor,1.152
Rare,37,generator,1.056
Rare,37,core,1.54
Rare,38,cannon,1.158
Rare,38,armor,1.158
Rare,38,generator,1.058
Rare,38,core,1.56
Rare,39,cannon,1.164
Rare,39,armor,1.164
Rare,39,generator,1.06
Rare,39,core,1.58
Rare,40,cannon,1.17
Rare,40,armor,1.17
Rare,40,generator,1.062
Rare,40,core,1.6
Rare,41,cannon,1.178
Rare,41,armor,1.178
Rare,41,generator,1.065
Rare,41,core,1.625
Rare,42,cannon,1.186
Rare,42,armor,1.186
Rare,42,generator,1.068
Rare,42,core,1.65
Rare,43,cannon,1.194
Rare,43,armor,1.194
Rare,43,generator,1.071
Rare,43,core,1.675
Rare,44,cannon,1.202
Rare,44,armor,1.202
Rare,44,generator,1.074
Rare,44,core,1.7
Rare,45,cannon,1.21
Rare,45,armor,1.21
Rare,45,generator,1.077
Rare,45,core,1.725
Rare,46,cannon,1.218
Rare,46,armor,1.218
Rare,46,generator,1.08
Rare,46,core,1.75
Rare,47,cannon,1.226
Rare,47,armor,1.226
Rare,47,generator,1.083
Rare,47,core,1.775
Rare,48,cannon,1.234
Rare,48,armor,1.234
Rare,48,generator,1.086
Rare,48,core,1.8
Rare,49,cannon,1.242
Rare,49,armor,1.242
Rare,49,generator,1.089
Rare,49,core,1.825
Rare,50,cannon,1.25
Rare,50,armor,1.25
Rare,50,generator,1.092
Rare,50,core,1.85
Rare,51,cannon,1.258
Rare,51,armor,1.258
Rare,51,generator,1.095
Rare,51,core,1.875
Rare,52,cannon,1.266
Rare,52,armor,1.266
Rare,52,generator,1.098
Rare,52,core,1.9
Rare,53,cannon,1.274
Rare,53,armor,1.274
Rare,53,generator,1.101
Rare,53,core,1.925
Rare,54,cannon,1.282
Rare,54,armor,1.282
Rare,54,generator,1.104
Rare,54,core,1.95
Rare,55,cannon,1.29
Rare,55,armor,1.29
Rare,55,generator,1.107
Rare,55,core,1.975
Rare,56,cannon,1.298
Rare,56,armor,1.298
Rare,56,generator,1.11
Rare,56,core,2.0
Rare,57,cannon,1.306
Rare,57,armor,1.306
Rare,57,generator,1.113
Rare,57,core,2.025
Rare,58,cannon,1.314
Rare,58,armor,1.314
Rare,58,generator,1.116
Rare,58,core,2.05
Rare,59,cannon,1.322
Rare,59,armor,1.322
Rare,59,generator,1.119
Rare,59,core,2.075
Rare,60,cannon,1.33
Rare,60,armor,1.33
Rare,60,generator,1.122
Rare,60,core,2.1
Rare,61,cannon,1.342
Rare,61,armor,1.342
Rare,61,generator,1.125
Rare,61,core,2.13
Rare,62,cannon,1.354
Rare,62,armor,1.354
Rare,62,generator,1.128
Rare,62,core,2.16
Rare,63,cannon,1.366
Rare,63,armor,1.366
Rare,63,generator,1.131
Rare,63,core,2.19
Rare,64,cannon,1.378
Rare,64,armor,1.378
Rare,64,generator,1.134
Rare,64,core,2.22
Rare,65,cannon,1.39
Rare,65,armor,1.39
Rare,65,generator,1.137
Rare,65,core,2.25
Rare,66,cannon,1.402
Rare,66,armor,1.402
Rare,66,generator,1.14
Rare,66,core,2.28
Rare,67,cannon,1.414
Rare,67,armor,1.414
Rare,67,generator,1.143
Rare,67,core,2.31
Rare,68,cannon,1.426
Rare,68,armor,1.426
Rare,68,generator,1.146
Rare,68,core,2.34
Rare,69,cannon,1.438
Rare,69,armor,1.438
Rare,69,generator,1.149
Rare,69,core,2.37
Rare,70,cannon,1.45
Rare,70,armor,1.45
Rare,70,generator,1.152
Rare,70,core,2.4
Rare,71,cannon,1.462
Rare,71,armor,1.462
Rare,71,generator,1.155
Rare,71,core,2.43
Rare,72,cannon,1.474
Rare,72,armor,1.474
Rare,72,generator,1.158
Rare,72,core,2.46
Rare,73,cannon,1.486
Rare,73,armor,1.486
Rare,73,generator,1.161
Rare,73,core,2.49
Rare,74,cannon,1.498
Rare,74,armor,1.498
Rare,74,generator,1.164
Rare,74,core,2.52
Rare,75,cannon,1.51
Rare,75,armor,1.51
Rare,75,generator,1.167
Rare,75,core,2.55
Rare,76,cannon,1.522
Rare,76,armor,1.522
Rare,76,generator,1.17
Rare,76,core,2.58
Rare,77,cannon,1.534
Rare,77,armor,1.534
Rare,77,generator,1.173
Rare,77,core,2.61
Rare,78,cannon,1.546
Rare,78,armor,1.546
Rare,78,generator,1.176
Rare,78,core,2.64
Rare,79,cannon,1.558
Rare,79,armor,1.558
Rare,79,generator,1.179
Rare,79,core,2.67
Rare,80,cannon,1.57
Rare,80,armor,1.57
Rare,80,generator,1.182
Rare,80,core,2.7
Rare,81,cannon,1.6
Rare,81,armor,1.6
Rare,81,generator,1.186
Rare,81,core,2.75
Rare,82,cannon,1.63
Rare,82,armor,1.63
Rare,82,generator,1.19
Rare,82,core,2.8
Rare,83,cannon,1.66
Rare,83,armor,1.66
Rare,83,generator,1.194
Rare,83,core,2.85
Rare,84,cannon,1.69
Rare,84,armor,1.69
Rare,84,generator,1.198
Rare,84,core,2.9
Rare,85,cannon,1.72
Rare,85,armor,1.72
Rare,85,generator,1.202
Rare,85,core,2.95
Rare,86,cannon,1.75
Rare,86,armor,1.75
Rare,86,generator,1.206
Rare,86,core,3.0
Rare,87,cannon,1.78
Rare,87,armor,1.78
Rare,87,generator,1.21
Rare,87,core,3.05
Rare,88,cannon,1.81
Rare,88,armor,1.81
Rare,88,generator,1.214
Rare,88,core,3.1
Rare,89,cannon,1.84
Rare,89,armor,1.84
Rare,89,generator,1.218
Rare,89,core,3.15
Rare,90,cannon,1.87
Rare,90,armor,1.87
Rare,90,generator,1.222
Rare,90,core,3.2
Rare,91,cannon,1.9
Rare,91,armor,1.9
Rare,91,generator,1.226
Rare,91,core,3.25
Rare,92,cannon,1.93
Rare,92,armor,1.93
Rare,92,generator,1.23
Rare,92,core,3.3
Rare,93,cannon,1.96
Rare,93,armor,1.96
Rare,93,generator,1.234
Rare,93,core,3.35
Rare,94,cannon,1.99
Rare,94,armor,1.99
Rare,94,generator,1.238
Rare,94,core,3.4
Rare,95,cannon,2.02
Rare,95,armor,2.02
Rare,95,generator,1.242
Rare,95,core,3.45
Rare,96,cannon,2.05
Rare,96,armor,2.05
Rare,96,generator,1.246
Rare,96,core,3.5
Rare,97,cannon,2.08
Rare,97,armor,2.08
Rare,97,generator,1.25
Rare,97,core,3.55
Rare,98,cannon,2.11
Rare,98,armor,2.11
Rare,98,generator,1.254
Rare,98,core,3.6
Rare,99,cannon,2.14
Rare,99,armor,2.14
Rare,99,generator,1.258
Rare,99,core,3.65
Rare,100,cannon,2.17
Rare,100,armor,2.17
Rare,100,generator,1.262
Rare,100,core,3.7
Rare,101,cannon,2.24
Rare,101,armor,2.24
Rare,101,generator,1.267
Rare,101,core,3.78
Rare,102,cannon,2.31
Rare,102,armor,2.31
Rare,102,generator,1.272
Rare,102,core,3.86
Rare,103,cannon,2.38
Rare,103,armor,2.38
Rare,103,generator,1.277
Rare,103,core,3.94
Rare,104,cannon,2.45
Rare,104,armor,2.45
Rare,104,generator,1.282
Rare,104,core,4.02
Rare,105,cannon,2.52
Rare,105,armor,2.52
Rare,105,generator,1.287
Rare,105,core,4.1
Rare,106,cannon,2.59
Rare,106,armor,2.59
Rare,106,generator,1.292
Rare,106,core,4.18
Rare,107,cannon,2.66
Rare,107,armor,2.66
Rare,107,generator,1.297
Rare,107,core,4.26
Rare,108,cannon,2.73
Rare,108,armor,2.73
Rare,108,generator,1.302
Rare,108,core,4.34
Rare,109,cannon,2.8
Rare,109,armor,2.8
Rare,109,generator,1.307
Rare,109,core,4.42
Rare,110,cannon,2.87
Rare,110,armor,2.87
Rare,110,generator,1.312
Rare,110,core,4.5
Rare,111,cannon,2.94
Rare,111,armor,2.94
Rare,111,generator,1.317
Rare,111,core,4.58
Rare,112,cannon,3.01
Rare,112,armor,3.01
Rare,112,generator,1.322
Rare,112,core,4.66
Rare,113,cannon,3.08
Rare,113,armor,3.08
Rare,113,generator,1.327
Rare,113,core,4.74
Rare,114,cannon,3.15
Rare,114,armor,3.15
Rare,114,generator,1.332
Rare,114,core,4.82
Rare,115,cannon,3.22
Rare,115,armor,3.22
Rare,115,generator,1.337
Rare,115,core,4.9
Rare,116,cannon,3.29
Rare,116,armor,3.29
Rare,116,generator,1.342
Rare,116,core,4.98
Rare,117,cannon,3.36
Rare,117,armor,3.36
Rare,117,generator,1.347
Rare,117,core,5.06
Rare,118,cannon,3.43
Rare,118,armor,3.43
Rare,118,generator,1.352
Rare,118,core,5.14
Rare,119,cannon,3.5
Rare,119,armor,3.5
Rare,119,generator,1.357
Rare,119,core,5.22
Rare,120,cannon,3.57
Rare,120,armor,3.57
Rare,120,generator,1.362
Rare,120,core,5.3
Rare,121,cannon,3.67
Rare,121,armor,3.67
Rare,121,generator,1.368
Rare,121,core,5.42
Rare,122,cannon,3.77
Rare,122,armor,3.77
Rare,122,generator,1.374
Rare,122,core,5.54
Rare,123,cannon,3.87
Rare,123,armor,3.87
Rare,123,generator,1.38
Rare,123,core,5.66
Rare,124,cannon,3.97
Rare,124,armor,3.97
Rare,124,generator,1.386
Rare,124,core,5.78
Rare,125,cannon,4.07
Rare,125,armor,4.07
Rare,125,generator,1.392
Rare,125,core,5.9
Rare,126,cannon,4.17
Rare,126,armor,4.17
Rare,126,generator,1.398
Rare,126,core,6.02
Rare,127,cannon,4.27
Rare,127,armor,4.27
Rare,127,generator,1.404
Rare,127,core,6.14
Rare,128,cannon,4.37
Rare,128,armor,4.37
Rare,128,generator,1.41
Rare,128,core,6.26
Rare,129,cannon,4.47
Rare,129,armor,4.47
Rare,129,generator,1.416
Rare,129,core,6.38
Rare,130,cannon,4.57
Rare,130,armor,4.57
Rare,130,generator,1.422
Rare,130,core,6.5
Rare,131,cannon,4.67
Rare,131,armor,4.67
Rare,131,generator,1.428
Rare,131,core,6.62
Rare,132,cannon,4.77
Rare,132,armor,4.77
Rare,132,generator,1.434
Rare,132,core,6.74
Rare,133,cannon,4.87
Rare,133,armor,4.87
Rare,133,generator,1.44
Rare,133,core,6.86
Rare,134,cannon,4.97
Rare,134,armor,4.97
Rare,134,generator,1.446
Rare,134,core,6.98
Rare,135,cannon,5.07
Rare,135,armor,5.07
Rare,135,generator,1.452
Rare,135,core,7.1
Rare,136,cannon,5.17
Rare,136,armor,5.17
Rare,136,generator,1.458
Rare,136,core,7.22
Rare,137,cannon,5.27
Rare,137,armor,5.27
Rare,137,generator,1.464
Rare,137,core,7.34
Rare,138,cannon,5.37
Rare,138,armor,5.37
Rare,138,generator,1.47
Rare,138,core,7.46
Rare,139,cannon,5.47
Rare,139,armor,5.47
Rare,139,generator,1.476
Rare,139,core,7.58
Rare,140,cannon,5.57
Rare,140,armor,5.57
Rare,140,generator,1.482
Rare,140,core,7.7
Rare,141,cannon,5.69
Rare,141,armor,5.69
Rare,141,generator,1.49
Rare,141,core,7.85
Rare,142,cannon,5.81
Rare,142,armor,5.81
Rare,142,generator,1.498
Rare,142,core,8.0
Rare,143,cannon,5.93
Rare,143,armor,5.93
Rare,143,generator,1.506
Rare,143,core,8.15
Rare,144,cannon,6.05
Rare,144,armor,6.05
Rare,144,generator,1.514
Rare,144,core,8.3
Rare,145,cannon,6.17
Rare,145,armor,6.17
Rare,145,generator,1.522
Rare,145,core,8.45
Rare,146,cannon,6.29
Rare,146,armor,6.29
Rare,146,generator,1.53
Rare,146,core,8.6
Rare,147,cannon,6.41
Rare,147,armor,6.41
Rare,147,generator,1.538
Rare,147,core,8.75
Rare,148,cannon,6.53
Rare,148,armor,6.53
Rare,148,generator,1.546
Rare,148,core,8.9
Rare,149,cannon,6.65
Rare,149,armor,6.65
Rare,149,generator,1.554
Rare,149,core,9.05
Rare,150,cannon,6.77
Rare,150,armor,6.77
Rare,150,generator,1.562
Rare,150,core,9.2
Rare,151,cannon,6.89
Rare,151,armor,6.89
Rare,151,generator,1.57
Rare,151,core,9.35
Rare,152,cannon,7.01
Rare,152,armor,7.01
Rare,152,generator,1.578
Rare,152,core,9.5
Rare,153,cannon,7.13
Rare,153,armor,7.13
Rare,153,generator,1.586
Rare,153,core,9.65
Rare,154,cannon,7.25
Rare,154,armor,7.25
Rare,154,generator,1.594
Rare,154,core,9.8
Rare,155,cannon,7.37
Rare,155,armor,7.37
Rare,155,generator,1.602
Rare,155,core,9.95
Rare,156,cannon,7.49
Rare,156,armor,7.49
Rare,156,generator,1.61
Rare,156,core,10.1
Rare,157,cannon,7.61
Rare,157,armor,7.61
Rare,157,generator,1.618
Rare,157,core,10.25
Rare,158,cannon,7.73
Rare,158,armor,7.73
Rare,158,generator,1.626
Rare,158,core,10.4
Rare,159,cannon,7.85
Rare,159,armor,7.85
Rare,159,generator,1.634
Rare,159,core,10.55
Rare,160,cannon,7.97
Rare,160,armor,7.97
Rare,160,generator,1.642
Rare,160,core,10.7
Rare,161,cannon,8.17
Rare,161,armor,8.17
Rare,161,generator,1.652
Rare,161,core,10.95
Rare,162,cannon,8.37
Rare,162,armor,8.37
Rare,162,generator,1.662
Rare,162,core,11.2
Rare,163,cannon,8.57
Rare,163,armor,8.57
Rare,163,generator,1.672
Rare,163,core,11.45
Rare,164,cannon,8.77
Rare,164,armor,8.77
Rare,164,generator,1.682
Rare,164,core,11.7
Rare,165,cannon,8.97
Rare,165,armor,8.97
Rare,165,generator,1.692
Rare,165,core,11.95
Rare,166,cannon,9.17
Rare,166,armor,9.17
Rare,166,generator,1.702
Rare,166,core,12.2
Rare,167,cannon,9.37
Rare,167,armor,9.37
Rare,167,generator,1.712
Rare,167,core,12.45
Rare,168,cannon,9.57
Rare,168,armor,9.57
Rare,168,generator,1.722
Rare,168,core,12.7
Rare,169,cannon,9.77
Rare,169,armor,9.77
Rare,169,generator,1.732
Rare,169,core,12.95
Rare,170,cannon,9.97
Rare,170,armor,9.97
Rare,170,generator,1.742
Rare,170,core,13.2
Rare,171,cannon,10.17
Rare,171,armor,10.17
Rare,171,generator,1.752
Rare,171,core,13.45
Rare,172,cannon,10.37
Rare,172,armor,10.37
Rare,172,generator,1.762
Rare,172,core,13.7
Rare,173,cannon,10.57
Rare,173,armor,10.57
Rare,173,generator,1.772
Rare,173,core,13.95
Rare,174,cannon,10.77
Rare,174,armor,10.77
Rare,174,generator,1.782
Rare,174,core,14.2
Rare,175,cannon,10.97
Rare,175,armor,10.97
Rare,175,generator,1.792
Rare,175,core,14.45
Rare,176,cannon,11.17
Rare,176,armor,11.17
Rare,176,generator,1.802
Rare,176,core,14.7
Rare,177,cannon,11.37
Rare,177,armor,11.37
Rare,177,generator,1.812
Rare,177,core,14.95
Rare,178,cannon,11.57
Rare,178,armor,11.57
Rare,178,generator,1.822
Rare,178,core,15.2
Rare,179,cannon,11.77
Rare,179,armor,11.77
Rare,179,generator,1.832
Rare,179,core,15.45
Rare,180,cannon,11.97
Rare,180,armor,11.97
Rare,180,generator,1.842
Rare,180,core,15.7
Rare,181,cannon,12.17
Rare,181,armor,12.17
Rare,181,generator,1.852
Rare,181,core,15.95
Rare,182,cannon,12.37
Rare,182,armor,12.37
Rare,182,generator,1.862
Rare,182,core,16.2
Rare,183,cannon,12.57
Rare,183,armor,12.57
Rare,183,generator,1.872
Rare,183,core,16.45
Rare,184,cannon,12.77
Rare,184,armor,12.77
Rare,184,generator,1.882
Rare,184,core,16.7
Rare,185,cannon,12.97
Rare,185,armor,12.97
Rare,185,generator,1.892
Rare,185,core,16.95
Rare,186,cannon,13.17
Rare,186,armor,13.17
Rare,186,generator,1.902
Rare,186,core,17.2
Rare,187,cannon,13.37
Rare,187,armor,13.37
Rare,187,generator,1.912
Rare,187,core,17.45
Rare,188,cannon,13.57
Rare,188,armor,13.57
Rare,188,generator,1.922
Rare,188,core,17.7
Rare,189,cannon,13.77
Rare,189,armor,13.77
Rare,189,generator,1.932
Rare,189,core,17.95
Rare,190,cannon,13.97
Rare,190,armor,13.97
Rare,190,generator,1.942
Rare,190,core,18.2
Rare,191,cannon,14.17
Rare,191,armor,14.17
Rare,191,generator,1.952
Rare,191,core,18.45
Rare,192,cannon,14.37
Rare,192,armor,14.37
Rare,192,generator,1.962
Rare,192,core,18.7
Rare,193,cannon,14.57
Rare,193,armor,14.57
Rare,193,generator,1.972
Rare,193,core,18.95
Rare,194,cannon,14.77
Rare,194,armor,14.77
Rare,194,generator,1.982
Rare,194,core,19.2
Rare,195,cannon,14.97
Rare,195,armor,14.97
Rare,195,generator,1.992
Rare,195,core,19.45
Rare,196,cannon,15.17
Rare,196,armor,15.17
Rare,196,generator,2.002
Rare,196,core,19.7
Rare,197,cannon,15.37
Rare,197,armor,15.37
Rare,197,generator,2.012
Rare,197,core,19.95
Rare,198,cannon,15.57
Rare,198,armor,15.57
Rare,198,generator,2.022
Rare,198,core,20.2
Rare,199,cannon,15.77
Rare,199,armor,15.77
Rare,199,generator,2.032
Rare,199,core,20.45
Rare,200,cannon,15.97
Rare,200,armor,15.97
Rare,200,generator,2.042
Rare,200,core,20.7
Rare,201,cannon,16.17
Rare,201,armor,16.17
Rare,201,generator,2.052
Rare,201,core,20.95
Rare,202,cannon,16.37
Rare,202,armor,16.37
Rare,202,generator,2.062
Rare,202,core,21.2
Rare,203,cannon,16.57
Rare,203,armor,16.57
Rare,203,generator,2.072
Rare,203,core,21.45
Rare,204,cannon,16.77
Rare,204,armor,16.77
Rare,204,generator,2.082
Rare,204,core,21.7
Rare,205,cannon,16.97
Rare,205,armor,16.97
Rare,205,generator,2.092
Rare,205,core,21.95
