wave,surface,enemy_health,source_class,source_file
6000,Tier 21,1.3871000000000001e+56,repo_raw_table,enemy_health_table.csv
6500,Tier 21,3.07e+57,repo_raw_table,enemy_health_table.csv
7000,Tier 21,7.498000000000001e+58,repo_raw_table,enemy_health_table.csv
7500,Tier 21,1.66e+60,repo_raw_table,enemy_health_table.csv
8000,Tier 21,3.243e+61,repo_raw_table,enemy_health_table.csv
8500,Tier 21,7.5986e+62,repo_raw_table,enemy_health_table.csv
9000,Tier 21,1.6370000000000006e+64,repo_raw_table,enemy_health_table.csv
9500,Tier 21,3.0939e+65,repo_raw_table,enemy_health_table.csv
10000,Tier 21,6.1e+66,repo_raw_table,enemy_health_table.csv
10500,Tier 21,1.214e+68,repo_raw_table,enemy_health_table.csv
11000,Tier 21,2.6700000000000003e+69,repo_raw_table,enemy_health_table.csv
11500,Tier 21,4.616e+70,repo_raw_table,enemy_health_table.csv
12000,Tier 21,9.992000000000004e+71,repo_raw_table,enemy_health_table.csv
12500,Tier 21,1.614e+73,repo_raw_table,enemy_health_table.csv
13000,Tier 21,3.6512999999999996e+74,repo_raw_table,enemy_health_table.csv
13500,Tier 21,9.069999999999999e+75,repo_raw_table,enemy_health_table.csv
14500,Tier 21,3.07e+78,repo_raw_table,enemy_health_table.csv
15000,Tier 21,5.276e+79,repo_raw_table,enemy_health_table.csv
15500,Tier 21,1.06e+81,repo_raw_table,enemy_health_table.csv
16000,Tier 21,1.932e+82,repo_raw_table,enemy_health_table.csv
16500,Tier 21,3.7313e+83,repo_raw_table,enemy_health_table.csv
17000,Tier 21,6.51e+84,repo_raw_table,enemy_health_table.csv
17500,Tier 21,1.2622999999999998e+86,repo_raw_table,enemy_health_table.csv
18000,Tier 21,2.59e+87,repo_raw_table,enemy_health_table.csv
18500,Tier 21,4.32e+88,repo_raw_table,enemy_health_table.csv
19000,Tier 21,8.405499999999998e+89,repo_raw_table,enemy_health_table.csv
19500,Tier 21,1.539e+91,repo_raw_table,enemy_health_table.csv
20000,Tier 21,2.6159e+92,repo_raw_table,enemy_health_table.csv
21000,Tier 21,1.1878000000000002e+95,repo_raw_table,enemy_health_table.csv
22000,Tier 21,3.669e+97,repo_raw_table,enemy_health_table.csv
23000,Tier 21,1.166e+100,repo_raw_table,enemy_health_table.csv
24000,Tier 21,3.83e+102,repo_raw_table,enemy_health_table.csv
25000,Tier 21,1.1799999999999998e+105,repo_raw_table,enemy_health_table.csv
30000,Tier 21,4.99e+117,repo_raw_table,enemy_health_table.csv
35000,Tier 21,1.64e+130,repo_raw_table,enemy_health_table.csv
40000,Tier 21,4.79e+142,repo_raw_table,enemy_health_table.csv
45000,Tier 21,1.5e+155,repo_raw_table,enemy_health_table.csv
50000,Tier 21,3.8399999999999994e+167,repo_raw_table,enemy_health_table.csv
55000,Tier 21,1.22e+180,repo_raw_table,enemy_health_table.csv
60000,Tier 21,2.73e+192,repo_raw_table,enemy_health_table.csv
65000,Tier 21,7.919999999999999e+204,repo_raw_table,enemy_health_table.csv
70000,Tier 21,1.92e+217,repo_raw_table,enemy_health_table.csv
75000,Tier 21,5.36e+229,repo_raw_table,enemy_health_table.csv
80000,Tier 21,1.11e+242,repo_raw_table,enemy_health_table.csv
85000,Tier 21,3.49e+254,repo_raw_table,enemy_health_table.csv
90000,Tier 21,8.11e+266,repo_raw_table,enemy_health_table.csv
95000,Tier 21,1.59e+279,repo_raw_table,enemy_health_table.csv
100000,Tier 21,3.92e+291,repo_raw_table,enemy_health_table.csv
1,Champion,12320000000.0,repo_raw_table,enemy_health_table.csv
10,Champion,387750000000.0,repo_raw_table,enemy_health_table.csv
20,Champion,2080000000000.0,repo_raw_table,enemy_health_table.csv
30,Champion,6740000000000.0,repo_raw_table,enemy_health_table.csv
40,Champion,15330000000000.0,repo_raw_table,enemy_health_table.csv
50,Champion,32260000000000.0,repo_raw_table,enemy_health_table.csv
60,Champion,62440000000000.0,repo_raw_table,enemy_health_table.csv
70,Champion,101090000000000.0,repo_raw_table,enemy_health_table.csv
80,Champion,175320000000000.0,repo_raw_table,enemy_health_table.csv
90,Champion,293980000000000.0,repo_raw_table,enemy_health_table.csv
100,Champion,503940000000000.0,repo_raw_table,enemy_health_table.csv
150,Champion,4780000000000000.0,repo_raw_table,enemy_health_table.csv
200,Champion,2.103e+16,repo_raw_table,enemy_health_table.csv
250,Champion,1.2054e+17,repo_raw_table,enemy_health_table.csv
300,Champion,3.6022e+17,repo_raw_table,enemy_health_table.csv
400,Champion,4.14e+18,repo_raw_table,enemy_health_table.csv
500,Champion,3.733e+19,repo_raw_table,enemy_health_table.csv
750,Champion,7.709999999999999e+21,repo_raw_table,enemy_health_table.csv
1000,Champion,7.21e+23,repo_raw_table,enemy_health_table.csv
1250,Champion,6.791e+25,repo_raw_table,enemy_health_table.csv
1500,Champion,3.99e+27,repo_raw_table,enemy_health_table.csv
2000,Champion,1.752e+31,repo_raw_table,enemy_health_table.csv
2500,Champion,5.045e+34,repo_raw_table,enemy_health_table.csv
3000,Champion,1.6739e+38,repo_raw_table,enemy_health_table.csv
3500,Champion,4.111999999999999e+41,repo_raw_table,enemy_health_table.csv
4500,Champion,2.53e+48,repo_raw_table,enemy_health_table.csv
5000,Champion,4.78e+51,repo_raw_table,enemy_health_table.csv
5500,Champion,1.129e+55,repo_raw_table,enemy_health_table.csv
6000,Champion,2.2190000000000006e+58,repo_raw_table,enemy_health_table.csv
6500,Champion,4.37e+61,repo_raw_table,enemy_health_table.csv
7000,Champion,9.521999999999999e+64,repo_raw_table,enemy_health_table.csv
7500,Champion,1.8858e+68,repo_raw_table,enemy_health_table.csv
8000,Champion,3.2782000000000003e+71,repo_raw_table,enemy_health_table.csv
8500,Champion,6.857999999999998e+74,repo_raw_table,enemy_health_table.csv
9000,Champion,1.3200000000000001e+78,repo_raw_table,enemy_health_table.csv
9500,Champion,2.23e+81,repo_raw_table,enemy_health_table.csv
10000,Champion,3.9300000000000005e+84,repo_raw_table,enemy_health_table.csv
10500,Champion,6.99e+87,repo_raw_table,enemy_health_table.csv
11000,Champion,1.3759999999999999e+91,repo_raw_table,enemy_health_table.csv
11500,Champion,2.129e+94,repo_raw_table,enemy_health_table.csv
12000,Champion,4.124e+97,repo_raw_table,enemy_health_table.csv
12500,Champion,5.965000000000001e+100,repo_raw_table,enemy_health_table.csv
13000,Champion,1.2079e+104,repo_raw_table,enemy_health_table.csv
13500,Champion,2.6887e+107,repo_raw_table,enemy_health_table.csv
14500,Champion,7.2981e+113,repo_raw_table,enemy_health_table.csv
15000,Champion,1.12e+117,repo_raw_table,enemy_health_table.csv
15500,Champion,2.0199999999999998e+120,repo_raw_table,enemy_health_table.csv
16000,Champion,3.31e+123,repo_raw_table,enemy_health_table.csv
16500,Champion,5.72e+126,repo_raw_table,enemy_health_table.csv
17000,Champion,8.96e+129,repo_raw_table,enemy_health_table.csv
17500,Champion,1.5599999999999998e+133,repo_raw_table,enemy_health_table.csv
18000,Champion,2.8699999999999996e+136,repo_raw_table,enemy_health_table.csv
18500,Champion,4.28e+139,repo_raw_table,enemy_health_table.csv
19000,Champion,7.480000000000001e+142,repo_raw_table,enemy_health_table.csv
19500,Champion,1.23e+146,repo_raw_table,enemy_health_table.csv
20000,Champion,1.87e+149,repo_raw_table,enemy_health_table.csv
21000,Champion,6.84e+155,repo_raw_table,enemy_health_table.csv
22000,Champion,1.7e+162,repo_raw_table,enemy_health_table.csv
23000,Champion,4.36e+168,repo_raw_table,enemy_health_table.csv
24000,Champion,1.15e+175,repo_raw_table,enemy_health_table.csv
25000,Champion,2.85e+181,repo_raw_table,enemy_health_table.csv
30000,Champion,4.12e+213,repo_raw_table,enemy_health_table.csv
35000,Champion,4.62e+245,repo_raw_table,enemy_health_table.csv
40000,Champion,4.64e+277,repo_raw_table,enemy_health_table.csv
45000,Champion,inf,repo_raw_table,enemy_health_table.csv
50000,Champion,inf,repo_raw_table,enemy_health_table.csv
55000,Champion,inf,repo_raw_table,enemy_health_table.csv
60000,Champion,inf,repo_raw_table,enemy_health_table.csv
65000,Champion,inf,repo_raw_table,enemy_health_table.csv
70000,Champion,inf,repo_raw_table,enemy_health_table.csv
75000,Champion,inf,repo_raw_table,enemy_health_table.csv
80000,Champion,inf,repo_raw_table,enemy_health_table.csv
85000,Champion,inf,repo_raw_table,enemy_health_table.csv
90000,Champion,inf,repo_raw_table,enemy_health_table.csv
95000,Champion,inf,repo_raw_table,enemy_health_table.csv
100000,Champion,inf,repo_raw_table,enemy_health_table.csv
1,Copper,7.84,repo_raw_table,enemy_health_table.csv
10,Copper,210.36,repo_raw_table,enemy_health_table.csv
20,Copper,1020.0,repo_raw_table,enemy_health_table.csv
30,Copper,3130.0,repo_raw_table,enemy_health_table.csv
40,Copper,6880.0,repo_raw_table,enemy_health_table.csv
50,Copper,14090.0,repo_raw_table,enemy_health_table.csv
60,Copper,26710.0,repo_raw_table,enemy_health_table.csv
70,Copper,42490.0,repo_raw_table,enemy_health_table.csv
80,Copper,72600.0,repo_raw_table,enemy_health_table.csv
90,Copper,120160.0,repo_raw_table,enemy_health_table.csv
100,Copper,203620.0,repo_raw_table,enemy_health_table.csv
150,Copper,1850000.0,repo_raw_table,enemy_health_table.csv
200,Copper,7900000.0,repo_raw_table,enemy_health_table.csv
250,Copper,44230000.0,repo_raw_table,enemy_health_table.csv
300,Copper,129730000.0,repo_raw_table,enemy_health_table.csv
400,Copper,1450000000.0,repo_raw_table,enemy_health_table.csv
500,Copper,12760000000.0,repo_raw_table,enemy_health_table.csv
750,Copper,2530000000000.0,repo_raw_table,enemy_health_table.csv
1000,Copper,229890000000000.0,repo_raw_table,enemy_health_table.csv
1250,Copper,2.117e+16,repo_raw_table,enemy_health_table.csv
1500,Copper,1.22e+18,repo_raw_table,enemy_health_table.csv
2000,Copper,5.21e+21,repo_raw_table,enemy_health_table.csv
2500,Copper,1.467e+25,repo_raw_table,enemy_health_table.csv
3000,Copper,4.78e+28,repo_raw_table,enemy_health_table.csv
3500,Copper,1.1564e+32,repo_raw_table,enemy_health_table.csv
4500,Copper,6.9277e+38,repo_raw_table,enemy_health_table.csv
5000,Copper,1.3000000000000001e+42,repo_raw_table,enemy_health_table.csv
5500,Copper,3.0299999999999997e+45,repo_raw_table,enemy_health_table.csv
6000,Copper,5.91e+48,repo_raw_table,enemy_health_table.csv
6500,Copper,1.1550000000000001e+52,repo_raw_table,enemy_health_table.csv
7000,Copper,2.498e+55,repo_raw_table,enemy_health_table.csv
7500,Copper,4.9140000000000003e+58,repo_raw_table,enemy_health_table.csv
8000,Copper,8.486999999999999e+61,repo_raw_table,enemy_health_table.csv
8500,Copper,1.7647000000000002e+65,repo_raw_table,enemy_health_table.csv
9000,Copper,3.3757999999999995e+68,repo_raw_table,enemy_health_table.csv
9500,Copper,5.6728e+71,repo_raw_table,enemy_health_table.csv
10000,Copper,9.954699999999999e+74,repo_raw_table,enemy_health_table.csv
10500,Copper,1.76e+78,repo_raw_table,enemy_health_table.csv
11000,Copper,3.45e+81,repo_raw_table,enemy_health_table.csv
11500,Copper,5.31e+84,repo_raw_table,enemy_health_table.csv
12000,Copper,1.0249999999999999e+88,repo_raw_table,enemy_health_table.csv
12500,Copper,1.4769999999999999e+91,repo_raw_table,enemy_health_table.csv
13000,Copper,2.979e+94,repo_raw_table,enemy_health_table.csv
13500,Copper,6.606e+97,repo_raw_table,enemy_health_table.csv
14500,Copper,1.7803e+104,repo_raw_table,enemy_health_table.csv
15000,Copper,2.7326e+107,repo_raw_table,enemy_health_table.csv
15500,Copper,4.8943000000000004e+110,repo_raw_table,enemy_health_table.csv
16000,Copper,7.9846e+113,repo_raw_table,enemy_health_table.csv
16500,Copper,1.38e+117,repo_raw_table,enemy_health_table.csv
17000,Copper,2.1499999999999998e+120,repo_raw_table,enemy_health_table.csv
17500,Copper,3.73e+123,repo_raw_table,enemy_health_table.csv
18000,Copper,6.84e+126,repo_raw_table,enemy_health_table.csv
18500,Copper,1.0200000000000001e+130,repo_raw_table,enemy_health_table.csv
19000,Copper,1.78e+133,repo_raw_table,enemy_health_table.csv
19500,Copper,2.91e+136,repo_raw_table,enemy_health_table.csv
20000,Copper,4.42e+139,repo_raw_table,enemy_health_table.csv
21000,Copper,1.61e+146,repo_raw_table,enemy_health_table.csv
22000,Copper,3.98e+152,repo_raw_table,enemy_health_table.csv
23000,Copper,1.02e+159,repo_raw_table,enemy_health_table.csv
24000,Copper,2.6699999999999998e+165,repo_raw_table,enemy_health_table.csv
25000,Copper,6.589999999999999e+171,repo_raw_table,enemy_health_table.csv
30000,Copper,9.34e+203,repo_raw_table,enemy_health_table.csv
35000,Copper,1.03e+236,repo_raw_table,enemy_health_table.csv
40000,Copper,1.02e+268,repo_raw_table,enemy_health_table.csv
45000,Copper,1.09e+300,repo_raw_table,enemy_health_table.csv
50000,Copper,inf,repo_raw_table,enemy_health_table.csv
55000,Copper,inf,repo_raw_table,enemy_health_table.csv
60000,Copper,inf,repo_raw_table,enemy_health_table.csv
65000,Copper,inf,repo_raw_table,enemy_health_table.csv
70000,Copper,inf,repo_raw_table,enemy_health_table.csv
75000,Copper,inf,repo_raw_table,enemy_health_table.csv
80000,Copper,inf,repo_raw_table,enemy_health_table.csv
85000,Copper,inf,repo_raw_table,enemy_health_table.csv
90000,Copper,inf,repo_raw_table,enemy_health_table.csv
95000,Copper,inf,repo_raw_table,enemy_health_table.csv
100000,Copper,inf,repo_raw_table,enemy_health_table.csv
1,Gold,1880.0,repo_raw_table,enemy_health_table.csv
10,Gold,50490.0,repo_raw_table,enemy_health_table.csv
20,Gold,245570.0,repo_raw_table,enemy_health_table.csv
30,Gold,752340.0,repo_raw_table,enemy_health_table.csv
40,Gold,1650000.0,repo_raw_table,enemy_health_table.csv
50,Gold,3380000.0,repo_raw_table,enemy_health_table.csv
60,Gold,6410000.0,repo_raw_table,enemy_health_table.csv
70,Gold,10200000.0,repo_raw_table,enemy_health_table.csv
80,Gold,17420000.0,repo_raw_table,enemy_health_table.csv
90,Gold,28840000.0,repo_raw_table,enemy_health_table.csv
100,Gold,48870000.0,repo_raw_table,enemy_health_table.csv
150,Gold,443860000.0,repo_raw_table,enemy_health_table.csv
200,Gold,1890000000.0,repo_raw_table,enemy_health_table.csv
250,Gold,10620000000.0,repo_raw_table,enemy_health_table.csv
300,Gold,31130000000.0,repo_raw_table,enemy_health_table.csv
400,Gold,347710000000.0,repo_raw_table,enemy_health_table.csv
500,Gold,3060000000000.0,repo_raw_table,enemy_health_table.csv
750,Gold,607370000000000.0,repo_raw_table,enemy_health_table.csv
1000,Gold,5.517e+16,repo_raw_table,enemy_health_table.csv
1250,Gold,5.08e+18,repo_raw_table,enemy_health_table.csv
1500,Gold,2.9342e+20,repo_raw_table,enemy_health_table.csv
2000,Gold,1.2499999999999998e+24,repo_raw_table,enemy_health_table.csv
2500,Gold,3.52e+27,repo_raw_table,enemy_health_table.csv
3000,Gold,1.1470000000000002e+31,repo_raw_table,enemy_health_table.csv
3500,Gold,2.775e+34,repo_raw_table,enemy_health_table.csv
4500,Gold,1.6627e+41,repo_raw_table,enemy_health_table.csv
5000,Gold,3.112e+44,repo_raw_table,enemy_health_table.csv
5500,Gold,7.281399999999999e+47,repo_raw_table,enemy_health_table.csv
6000,Gold,1.42e+51,repo_raw_table,enemy_health_table.csv
6500,Gold,2.7700000000000003e+54,repo_raw_table,enemy_health_table.csv
7000,Gold,6e+57,repo_raw_table,enemy_health_table.csv
7500,Gold,1.1789999999999999e+61,repo_raw_table,enemy_health_table.csv
8000,Gold,2.0370000000000002e+64,repo_raw_table,enemy_health_table.csv
8500,Gold,4.2350000000000004e+67,repo_raw_table,enemy_health_table.csv
9000,Gold,8.102e+70,repo_raw_table,enemy_health_table.csv
9500,Gold,1.3615000000000001e+74,repo_raw_table,enemy_health_table.csv
10000,Gold,2.3891e+77,repo_raw_table,enemy_health_table.csv
10500,Gold,4.2287000000000004e+80,repo_raw_table,enemy_health_table.csv
11000,Gold,8.2822e+83,repo_raw_table,enemy_health_table.csv
11500,Gold,1.28e+87,repo_raw_table,enemy_health_table.csv
12000,Gold,2.46e+90,repo_raw_table,enemy_health_table.csv
12500,Gold,3.54e+93,repo_raw_table,enemy_health_table.csv
13000,Gold,7.150000000000001e+96,repo_raw_table,enemy_health_table.csv
13500,Gold,1.5849999999999998e+100,repo_raw_table,enemy_health_table.csv
14500,Gold,4.273e+106,repo_raw_table,enemy_health_table.csv
15000,Gold,6.558e+109,repo_raw_table,enemy_health_table.csv
15500,Gold,1.1746e+113,repo_raw_table,enemy_health_table.csv
16000,Gold,1.92e+116,repo_raw_table,enemy_health_table.csv
16500,Gold,3.3100000000000004e+119,repo_raw_table,enemy_health_table.csv
17000,Gold,5.16e+122,repo_raw_table,enemy_health_table.csv
17500,Gold,8.939999999999999e+125,repo_raw_table,enemy_health_table.csv
18000,Gold,1.64e+129,repo_raw_table,enemy_health_table.csv
18500,Gold,2.45e+132,repo_raw_table,enemy_health_table.csv
19000,Gold,4.26e+135,repo_raw_table,enemy_health_table.csv
19500,Gold,6.98e+138,repo_raw_table,enemy_health_table.csv
20000,Gold,1.06e+142,repo_raw_table,enemy_health_table.csv
21000,Gold,3.86e+148,repo_raw_table,enemy_health_table.csv
22000,Gold,9.56e+154,repo_raw_table,enemy_health_table.csv
23000,Gold,2.44e+161,repo_raw_table,enemy_health_table.csv
24000,Gold,6.409999999999999e+167,repo_raw_table,enemy_health_table.csv
25000,Gold,1.5800000000000002e+174,repo_raw_table,enemy_health_table.csv
30000,Gold,2.24e+206,repo_raw_table,enemy_health_table.csv
35000,Gold,2.4800000000000002e+238,repo_raw_table,enemy_health_table.csv
40000,Gold,2.4499999999999998e+270,repo_raw_table,enemy_health_table.csv
45000,Gold,2.61e+302,repo_raw_table,enemy_health_table.csv
50000,Gold,inf,repo_raw_table,enemy_health_table.csv
55000,Gold,inf,repo_raw_table,enemy_health_table.csv
60000,Gold,inf,repo_raw_table,enemy_health_table.csv
65000,Gold,inf,repo_raw_table,enemy_health_table.csv
70000,Gold,inf,repo_raw_table,enemy_health_table.csv
75000,Gold,inf,repo_raw_table,enemy_health_table.csv
80000,Gold,inf,repo_raw_table,enemy_health_table.csv
85000,Gold,inf,repo_raw_table,enemy_health_table.csv
90000,Gold,inf,repo_raw_table,enemy_health_table.csv
95000,Gold,inf,repo_raw_table,enemy_health_table.csv
100000,Gold,inf,repo_raw_table,enemy_health_table.csv
1,Legend,8.3176e+20,repo_raw_table,enemy_health_table.csv
10,Legend,5.553e+22,repo_raw_table,enemy_health_table.csv
20,Legend,4.3863e+23,repo_raw_table,enemy_health_table.csv
30,Legend,1.74e+24,repo_raw_table,enemy_health_table.csv
40,Legend,4.53e+24,repo_raw_table,enemy_health_table.csv
50,Legend,1.0539999999999998e+25,repo_raw_table,enemy_health_table.csv
60,Legend,2.211e+25,repo_raw_table,enemy_health_table.csv
70,Legend,3.83e+25,repo_raw_table,enemy_health_table.csv
80,Legend,7.036e+25,repo_raw_table,enemy_health_table.csv
90,Legend,1.2408e+26,repo_raw_table,enemy_health_table.csv
100,Legend,2.2245e+26,repo_raw_table,enemy_health_table.csv
150,Legend,2.5e+27,repo_raw_table,enemy_health_table.csv
200,Legend,1.241e+28,repo_raw_table,enemy_health_table.csv
250,Legend,7.806000000000001e+28,repo_raw_table,enemy_health_table.csv
300,Legend,2.5152000000000004e+29,repo_raw_table,enemy_health_table.csv
400,Legend,3.26e+30,repo_raw_table,enemy_health_table.csv
500,Legend,3.2170000000000004e+31,repo_raw_table,enemy_health_table.csv
750,Legend,7.849999999999999e+33,repo_raw_table,enemy_health_table.csv
1000,Legend,8.262e+35,repo_raw_table,enemy_health_table.csv
1250,Legend,8.528999999999999e+37,repo_raw_table,enemy_health_table.csv
1500,Legend,5.4e+39,repo_raw_table,enemy_health_table.csv
2000,Legend,2.668e+43,repo_raw_table,enemy_health_table.csv
2500,Legend,8.420000000000001e+46,repo_raw_table,enemy_health_table.csv
3000,Legend,3.0103e+50,repo_raw_table,enemy_health_table.csv
3500,Legend,7.8777e+53,repo_raw_table,enemy_health_table.csv
4500,Legend,5.37e+60,repo_raw_table,enemy_health_table.csv
5000,Legend,1.06e+64,repo_raw_table,enemy_health_table.csv
5500,Legend,2.603e+67,repo_raw_table,enemy_health_table.csv
6000,Legend,5.303000000000001e+70,repo_raw_table,enemy_health_table.csv
6500,Legend,1.0792000000000001e+74,repo_raw_table,enemy_health_table.csv
7000,Legend,2.4238999999999996e+77,repo_raw_table,enemy_health_table.csv
7500,Legend,4.9382e+80,repo_raw_table,enemy_health_table.csv
8000,Legend,8.8146e+83,repo_raw_table,enemy_health_table.csv
8500,Legend,1.8900000000000002e+87,repo_raw_table,enemy_health_table.csv
9000,Legend,3.7199999999999998e+90,repo_raw_table,enemy_health_table.csv
9500,Legend,6.43e+93,repo_raw_table,enemy_health_table.csv
10000,Legend,1.159e+97,repo_raw_table,enemy_health_table.csv
10500,Legend,2.1020000000000002e+100,repo_raw_table,enemy_health_table.csv
11000,Legend,4.216e+103,repo_raw_table,enemy_health_table.csv
11500,Legend,6.642e+106,repo_raw_table,enemy_health_table.csv
12000,Legend,1.3093000000000002e+110,repo_raw_table,enemy_health_table.csv
12500,Legend,1.9258e+113,repo_raw_table,enemy_health_table.csv
13000,Legend,3.96e+116,repo_raw_table,enemy_health_table.csv
13500,Legend,8.960000000000001e+119,repo_raw_table,enemy_health_table.csv
14500,Legend,2.5e+126,repo_raw_table,enemy_health_table.csv
15000,Legend,3.9099999999999996e+129,repo_raw_table,enemy_health_table.csv
15500,Legend,7.12e+132,repo_raw_table,enemy_health_table.csv
16000,Legend,1.1799999999999999e+136,repo_raw_table,enemy_health_table.csv
16500,Legend,2.0700000000000002e+139,repo_raw_table,enemy_health_table.csv
17000,Legend,3.28e+142,repo_raw_table,enemy_health_table.csv
17500,Legend,5.77e+145,repo_raw_table,enemy_health_table.csv
18000,Legend,1.07e+149,repo_raw_table,enemy_health_table.csv
18500,Legend,1.6199999999999999e+152,repo_raw_table,enemy_health_table.csv
19000,Legend,2.87e+155,repo_raw_table,enemy_health_table.csv
19500,Legend,4.76e+158,repo_raw_table,enemy_health_table.csv
20000,Legend,7.329999999999999e+161,repo_raw_table,enemy_health_table.csv
21000,Legend,2.7299999999999997e+168,repo_raw_table,enemy_health_table.csv
22000,Legend,6.93e+174,repo_raw_table,enemy_health_table.csv
23000,Legend,1.81e+181,repo_raw_table,enemy_health_table.csv
24000,Legend,4.8599999999999996e+187,repo_raw_table,enemy_health_table.csv
25000,Legend,1.22e+194,repo_raw_table,enemy_health_table.csv
30000,Legend,1.9e+226,repo_raw_table,enemy_health_table.csv
35000,Legend,2.28e+258,repo_raw_table,enemy_health_table.csv
40000,Legend,2.41e+290,repo_raw_table,enemy_health_table.csv
45000,Legend,inf,repo_raw_table,enemy_health_table.csv
50000,Legend,inf,repo_raw_table,enemy_health_table.csv
55000,Legend,inf,repo_raw_table,enemy_health_table.csv
60000,Legend,inf,repo_raw_table,enemy_health_table.csv
65000,Legend,inf,repo_raw_table,enemy_health_table.csv
70000,Legend,inf,repo_raw_table,enemy_health_table.csv
75000,Legend,inf,repo_raw_table,enemy_health_table.csv
80000,Legend,inf,repo_raw_table,enemy_health_table.csv
85000,Legend,inf,repo_raw_table,enemy_health_table.csv
90000,Legend,inf,repo_raw_table,enemy_health_table.csv
95000,Legend,inf,repo_raw_table,enemy_health_table.csv
100000,Legend,inf,repo_raw_table,enemy_health_table.csv
1,Platinum,15050.0,repo_raw_table,enemy_health_table.csv
10,Platinum,403890.0,repo_raw_table,enemy_health_table.csv
20,Platinum,1960000.0,repo_raw_table,enemy_health_table.csv
30,Platinum,6020000.0,repo_raw_table,enemy_health_table.csv
40,Platinum,13210000.0,repo_raw_table,enemy_health_table.csv
50,Platinum,27060000.0,repo_raw_table,enemy_health_table.csv
60,Platinum,51280000.0,repo_raw_table,enemy_health_table.csv
70,Platinum,81580000.0,repo_raw_table,enemy_health_table.csv
80,Platinum,139380000.0,repo_raw_table,enemy_health_table.csv
90,Platinum,230710000.0,repo_raw_table,enemy_health_table.csv
100,Platinum,390950000.0,repo_raw_table,enemy_health_table.csv
150,Platinum,3550000000.0,repo_raw_table,enemy_health_table.csv
200,Platinum,15160000000.0,repo_raw_table,enemy_health_table.csv
250,Platinum,84920000000.0,repo_raw_table,enemy_health_table.csv
300,Platinum,249080000000.0,repo_raw_table,enemy_health_table.csv
400,Platinum,2780000000000.0,repo_raw_table,enemy_health_table.csv
500,Platinum,24500000000000.0,repo_raw_table,enemy_health_table.csv
750,Platinum,4860000000000000.0,repo_raw_table,enemy_health_table.csv
1000,Platinum,4.4138e+17,repo_raw_table,enemy_health_table.csv
1250,Platinum,4.065e+19,repo_raw_table,enemy_health_table.csv
1500,Platinum,2.35e+21,repo_raw_table,enemy_health_table.csv
2000,Platinum,1.001e+25,repo_raw_table,enemy_health_table.csv
2500,Platinum,2.8170000000000004e+28,repo_raw_table,enemy_health_table.csv
3000,Platinum,9.178e+31,repo_raw_table,enemy_health_table.csv
3500,Platinum,2.2202e+35,repo_raw_table,enemy_health_table.csv
4500,Platinum,1.3300000000000001e+42,repo_raw_table,enemy_health_table.csv
5000,Platinum,2.49e+45,repo_raw_table,enemy_health_table.csv
5500,Platinum,5.830000000000001e+48,repo_raw_table,enemy_health_table.csv
6000,Platinum,1.135e+52,repo_raw_table,enemy_health_table.csv
6500,Platinum,2.218e+55,repo_raw_table,enemy_health_table.csv
7000,Platinum,4.797e+58,repo_raw_table,enemy_health_table.csv
7500,Platinum,9.435e+61,repo_raw_table,enemy_health_table.csv
8000,Platinum,1.6295e+65,repo_raw_table,enemy_health_table.csv
8500,Platinum,3.3882999999999994e+68,repo_raw_table,enemy_health_table.csv
9000,Platinum,6.4816e+71,repo_raw_table,enemy_health_table.csv
9500,Platinum,1.0899999999999999e+75,repo_raw_table,enemy_health_table.csv
10000,Platinum,1.91e+78,repo_raw_table,enemy_health_table.csv
10500,Platinum,3.38e+81,repo_raw_table,enemy_health_table.csv
11000,Platinum,6.6300000000000016e+84,repo_raw_table,enemy_health_table.csv
11500,Platinum,1.0199999999999998e+88,repo_raw_table,enemy_health_table.csv
12000,Platinum,1.968e+91,repo_raw_table,enemy_health_table.csv
12500,Platinum,2.835e+94,repo_raw_table,enemy_health_table.csv
13000,Platinum,5.720000000000001e+97,repo_raw_table,enemy_health_table.csv
13500,Platinum,1.2683000000000001e+101,repo_raw_table,enemy_health_table.csv
14500,Platinum,3.4182e+107,repo_raw_table,enemy_health_table.csv
15000,Platinum,5.2467000000000005e+110,repo_raw_table,enemy_health_table.csv
15500,Platinum,9.3971e+113,repo_raw_table,enemy_health_table.csv
16000,Platinum,1.53e+117,repo_raw_table,enemy_health_table.csv
16500,Platinum,2.65e+120,repo_raw_table,enemy_health_table.csv
17000,Platinum,4.13e+123,repo_raw_table,enemy_health_table.csv
17500,Platinum,7.16e+126,repo_raw_table,enemy_health_table.csv
18000,Platinum,1.31e+130,repo_raw_table,enemy_health_table.csv
18500,Platinum,1.9599999999999998e+133,repo_raw_table,enemy_health_table.csv
19000,Platinum,3.4099999999999997e+136,repo_raw_table,enemy_health_table.csv
19500,Platinum,5.58e+139,repo_raw_table,enemy_health_table.csv
20000,Platinum,8.49e+142,repo_raw_table,enemy_health_table.csv
21000,Platinum,3.09e+149,repo_raw_table,enemy_health_table.csv
22000,Platinum,7.65e+155,repo_raw_table,enemy_health_table.csv
23000,Platinum,1.95e+162,repo_raw_table,enemy_health_table.csv
24000,Platinum,5.129999999999999e+168,repo_raw_table,enemy_health_table.csv
25000,Platinum,1.27e+175,repo_raw_table,enemy_health_table.csv
