wave,surface,enemy_damage,source_class,source_file
70,Tier 21,4.21e+21,repo_raw_table,enemy_damage_table.csv
80,Tier 21,5.86e+21,repo_raw_table,enemy_damage_table.csv
90,Tier 21,7.88e+21,repo_raw_table,enemy_damage_table.csv
100,Tier 21,1.057e+22,repo_raw_table,enemy_damage_table.csv
150,Tier 21,3.118e+22,repo_raw_table,enemy_damage_table.csv
200,Tier 21,7.259e+22,repo_raw_table,enemy_damage_table.csv
250,Tier 21,1.4189e+23,repo_raw_table,enemy_damage_table.csv
300,Tier 21,2.4868e+23,repo_raw_table,enemy_damage_table.csv
400,Tier 21,6.5212e+23,repo_raw_table,enemy_damage_table.csv
500,Tier 21,1.39e+24,repo_raw_table,enemy_damage_table.csv
750,Tier 21,6.400000000000001e+24,repo_raw_table,enemy_damage_table.csv
1000,Tier 21,2.207e+25,repo_raw_table,enemy_damage_table.csv
1250,Tier 21,5.966e+25,repo_raw_table,enemy_damage_table.csv
1500,Tier 21,1.4422e+26,repo_raw_table,enemy_damage_table.csv
2000,Tier 21,7.0287e+26,repo_raw_table,enemy_damage_table.csv
2500,Tier 21,2.6800000000000004e+27,repo_raw_table,enemy_damage_table.csv
3000,Tier 21,9.62e+27,repo_raw_table,enemy_damage_table.csv
3500,Tier 21,3.04e+28,repo_raw_table,enemy_damage_table.csv
4500,Tier 21,2.6904000000000003e+29,repo_raw_table,enemy_damage_table.csv
5000,Tier 21,7.161300000000001e+29,repo_raw_table,enemy_damage_table.csv
5500,Tier 21,1.97e+30,repo_raw_table,enemy_damage_table.csv
6000,Tier 21,5.08e+30,repo_raw_table,enemy_damage_table.csv
6500,Tier 21,1.294e+31,repo_raw_table,enemy_damage_table.csv
7000,Tier 21,3.322e+31,repo_raw_table,enemy_damage_table.csv
7500,Tier 21,8.221999999999999e+31,repo_raw_table,enemy_damage_table.csv
8000,Tier 21,1.9697e+32,repo_raw_table,enemy_damage_table.csv
8500,Tier 21,4.8701999999999995e+32,repo_raw_table,enemy_damage_table.csv
9000,Tier 21,1.16e+33,repo_raw_table,enemy_damage_table.csv
9500,Tier 21,2.68e+33,repo_raw_table,enemy_damage_table.csv
10000,Tier 21,6.26e+33,repo_raw_table,enemy_damage_table.csv
10500,Tier 21,1.442e+34,repo_raw_table,enemy_damage_table.csv
11000,Tier 21,3.4e+34,repo_raw_table,enemy_damage_table.csv
11500,Tier 21,7.537999999999999e+34,repo_raw_table,enemy_damage_table.csv
12000,Tier 21,1.7558e+35,repo_raw_table,enemy_damage_table.csv
12500,Tier 21,3.7919e+35,repo_raw_table,enemy_damage_table.csv
13000,Tier 21,8.8722e+35,repo_raw_table,enemy_damage_table.csv
13500,Tier 21,2.1099999999999997e+36,repo_raw_table,enemy_damage_table.csv
14500,Tier 21,1.031e+37,repo_raw_table,enemy_damage_table.csv
15000,Tier 21,2.2140000000000003e+37,repo_raw_table,enemy_damage_table.csv
15500,Tier 21,4.950000000000001e+37,repo_raw_table,enemy_damage_table.csv
16000,Tier 21,1.088e+38,repo_raw_table,enemy_damage_table.csv
16500,Tier 21,2.3935999999999998e+38,repo_raw_table,enemy_damage_table.csv
17000,Tier 21,5.1263e+38,repo_raw_table,enemy_damage_table.csv
17500,Tier 21,1.1299999999999997e+39,repo_raw_table,enemy_damage_table.csv
18000,Tier 21,2.52e+39,repo_raw_table,enemy_damage_table.csv
18500,Tier 21,5.3099999999999995e+39,repo_raw_table,enemy_damage_table.csv
19000,Tier 21,1.165e+40,repo_raw_table,enemy_damage_table.csv
19500,Tier 21,2.5009999999999997e+40,repo_raw_table,enemy_damage_table.csv
20000,Tier 21,5.307999999999999e+40,repo_raw_table,enemy_damage_table.csv
21000,Tier 21,2.6356e+41,repo_raw_table,enemy_damage_table.csv
22000,Tier 21,1.19e+42,repo_raw_table,enemy_damage_table.csv
23000,Tier 21,5.35e+42,repo_raw_table,enemy_damage_table.csv
24000,Tier 21,2.4340000000000003e+43,repo_raw_table,enemy_damage_table.csv
25000,Tier 21,1.0787e+44,repo_raw_table,enemy_damage_table.csv
30000,Tier 21,1.9702e+47,repo_raw_table,enemy_damage_table.csv
35000,Tier 21,3.1853e+50,repo_raw_table,enemy_damage_table.csv
40000,Tier 21,4.7595999999999995e+53,repo_raw_table,enemy_damage_table.csv
45000,Tier 21,6.878500000000001e+56,repo_raw_table,enemy_damage_table.csv
50000,Tier 21,9.4183e+59,repo_raw_table,enemy_damage_table.csv
55000,Tier 21,1.3200000000000002e+63,repo_raw_table,enemy_damage_table.csv
60000,Tier 21,1.6700000000000001e+66,repo_raw_table,enemy_damage_table.csv
65000,Tier 21,2.21e+69,repo_raw_table,enemy_damage_table.csv
70000,Tier 21,2.79e+72,repo_raw_table,enemy_damage_table.csv
75000,Tier 21,3.5399999999999997e+75,repo_raw_table,enemy_damage_table.csv
80000,Tier 21,4.22e+78,repo_raw_table,enemy_damage_table.csv
85000,Tier 21,5.47e+81,repo_raw_table,enemy_damage_table.csv
90000,Tier 21,6.46e+84,repo_raw_table,enemy_damage_table.csv
95000,Tier 21,7.32e+87,repo_raw_table,enemy_damage_table.csv
100000,Tier 21,8.769999999999997e+90,repo_raw_table,enemy_damage_table.csv
1,Champion,28610000.0,repo_raw_table,enemy_damage_table.csv
10,Champion,767030000.0,repo_raw_table,enemy_damage_table.csv
20,Champion,3710000000.0,repo_raw_table,enemy_damage_table.csv
30,Champion,10120000000.0,repo_raw_table,enemy_damage_table.csv
40,Champion,20890000000.0,repo_raw_table,enemy_damage_table.csv
50,Champion,37920000000.0,repo_raw_table,enemy_damage_table.csv
60,Champion,61430000000.0,repo_raw_table,enemy_damage_table.csv
70,Champion,92540000000.0,repo_raw_table,enemy_damage_table.csv
80,Champion,134940000000.0,repo_raw_table,enemy_damage_table.csv
90,Champion,188740000000.0,repo_raw_table,enemy_damage_table.csv
100,Champion,262010000000.0,repo_raw_table,enemy_damage_table.csv
150,Champion,932440000000.0,repo_raw_table,enemy_damage_table.csv
200,Champion,2370000000000.0,repo_raw_table,enemy_damage_table.csv
250,Champion,5260000000000.0,repo_raw_table,enemy_damage_table.csv
300,Champion,9740000000000.0,repo_raw_table,enemy_damage_table.csv
400,Champion,29480000000000.0,repo_raw_table,enemy_damage_table.csv
500,Champion,71170000000000.0,repo_raw_table,enemy_damage_table.csv
750,Champion,439050000000000.0,repo_raw_table,enemy_damage_table.csv
1000,Champion,1850000000000000.0,repo_raw_table,enemy_damage_table.csv
1250,Champion,6350000000000000.0,repo_raw_table,enemy_damage_table.csv
1500,Champion,1.818e+16,repo_raw_table,enemy_damage_table.csv
2000,Champion,1.2882e+17,repo_raw_table,enemy_damage_table.csv
2500,Champion,7.0099e+17,repo_raw_table,enemy_damage_table.csv
3000,Champion,3.55e+18,repo_raw_table,enemy_damage_table.csv
3500,Champion,1.568e+19,repo_raw_table,enemy_damage_table.csv
4500,Champion,2.6709e+20,repo_raw_table,enemy_damage_table.csv
5000,Champion,9.8058e+20,repo_raw_table,enemy_damage_table.csv
5500,Champion,3.71e+21,repo_raw_table,enemy_damage_table.csv
6000,Champion,1.3130000000000002e+22,repo_raw_table,enemy_damage_table.csv
6500,Champion,4.579e+22,repo_raw_table,enemy_damage_table.csv
7000,Champion,1.6064e+23,repo_raw_table,enemy_damage_table.csv
7500,Champion,5.4271e+23,repo_raw_table,enemy_damage_table.csv
8000,Champion,1.77e+24,repo_raw_table,enemy_damage_table.csv
8500,Champion,5.969999999999999e+24,repo_raw_table,enemy_damage_table.csv
9000,Champion,1.939e+25,repo_raw_table,enemy_damage_table.csv
9500,Champion,6.077e+25,repo_raw_table,enemy_damage_table.csv
10000,Champion,1.9266e+26,repo_raw_table,enemy_damage_table.csv
10500,Champion,6.0206e+26,repo_raw_table,enemy_damage_table.csv
11000,Champion,1.9300000000000003e+27,repo_raw_table,enemy_damage_table.csv
11500,Champion,5.780000000000001e+27,repo_raw_table,enemy_damage_table.csv
12000,Champion,1.8250000000000002e+28,repo_raw_table,enemy_damage_table.csv
12500,Champion,5.337e+28,repo_raw_table,enemy_damage_table.csv
13000,Champion,1.6898000000000003e+29,repo_raw_table,enemy_damage_table.csv
13500,Champion,5.425e+29,repo_raw_table,enemy_damage_table.csv
14500,Champion,4.86e+30,repo_raw_table,enemy_damage_table.csv
15000,Champion,1.409e+31,repo_raw_table,enemy_damage_table.csv
15500,Champion,4.255e+31,repo_raw_table,enemy_damage_table.csv
16000,Champion,1.2629999999999999e+32,repo_raw_table,enemy_damage_table.csv
16500,Champion,3.7514e+32,repo_raw_table,enemy_damage_table.csv
17000,Champion,1.0799999999999999e+33,repo_raw_table,enemy_damage_table.csv
17500,Champion,3.23e+33,repo_raw_table,enemy_damage_table.csv
18000,Champion,9.72e+33,repo_raw_table,enemy_damage_table.csv
18500,Champion,2.756e+34,repo_raw_table,enemy_damage_table.csv
19000,Champion,8.159999999999999e+34,repo_raw_table,enemy_damage_table.csv
19500,Champion,2.3615e+35,repo_raw_table,enemy_damage_table.csv
20000,Champion,6.755700000000001e+35,repo_raw_table,enemy_damage_table.csv
21000,Champion,6.09e+36,repo_raw_table,enemy_damage_table.csv
22000,Champion,5.011999999999999e+37,repo_raw_table,enemy_damage_table.csv
23000,Champion,4.0743e+38,repo_raw_table,enemy_damage_table.csv
24000,Champion,3.3599999999999994e+39,repo_raw_table,enemy_damage_table.csv
25000,Champion,2.6959999999999997e+40,repo_raw_table,enemy_damage_table.csv
30000,Champion,9.5548e+44,repo_raw_table,enemy_damage_table.csv
35000,Champion,2.974e+49,repo_raw_table,enemy_damage_table.csv
40000,Champion,8.5039e+53,repo_raw_table,enemy_damage_table.csv
45000,Champion,2.341e+58,repo_raw_table,enemy_damage_table.csv
50000,Champion,6.085999999999999e+62,repo_raw_table,enemy_damage_table.csv
55000,Champion,1.614e+67,repo_raw_table,enemy_damage_table.csv
60000,Champion,3.8472e+71,repo_raw_table,enemy_damage_table.csv
65000,Champion,9.64e+75,repo_raw_table,enemy_damage_table.csv
70000,Champion,2.2881000000000002e+80,repo_raw_table,enemy_damage_table.csv
75000,Champion,5.4400000000000006e+84,repo_raw_table,enemy_damage_table.csv
80000,Champion,1.2197999999999999e+89,repo_raw_table,enemy_damage_table.csv
85000,Champion,2.9600000000000005e+93,repo_raw_table,enemy_damage_table.csv
90000,Champion,6.5430000000000014e+97,repo_raw_table,enemy_damage_table.csv
95000,Champion,1.3899999999999998e+102,repo_raw_table,enemy_damage_table.csv
100000,Champion,3.108e+106,repo_raw_table,enemy_damage_table.csv
1,Copper,2.29,repo_raw_table,enemy_damage_table.csv
10,Copper,59.13,repo_raw_table,enemy_damage_table.csv
20,Copper,281.13,repo_raw_table,enemy_damage_table.csv
30,Copper,758.75,repo_raw_table,enemy_damage_table.csv
40,Copper,1550.0,repo_raw_table,enemy_damage_table.csv
50,Copper,2810.0,repo_raw_table,enemy_damage_table.csv
60,Copper,4530.0,repo_raw_table,enemy_damage_table.csv
70,Copper,6800.0,repo_raw_table,enemy_damage_table.csv
80,Copper,9890.0,repo_raw_table,enemy_damage_table.csv
90,Copper,13800.0,repo_raw_table,enemy_damage_table.csv
100,Copper,19120.0,repo_raw_table,enemy_damage_table.csv
150,Copper,65820.0,repo_raw_table,enemy_damage_table.csv
200,Copper,162430.0,repo_raw_table,enemy_damage_table.csv
250,Copper,358500.0,repo_raw_table,enemy_damage_table.csv
300,Copper,645040.0,repo_raw_table,enemy_damage_table.csv
400,Copper,1890000.0,repo_raw_table,enemy_damage_table.csv
500,Copper,4440000.0,repo_raw_table,enemy_damage_table.csv
750,Copper,24620000.0,repo_raw_table,enemy_damage_table.csv
1000,Copper,95760000.0,repo_raw_table,enemy_damage_table.csv
1250,Copper,311530000.0,repo_raw_table,enemy_damage_table.csv
1500,Copper,805040000.0,repo_raw_table,enemy_damage_table.csv
2000,Copper,4890000000.0,repo_raw_table,enemy_damage_table.csv
2500,Copper,22840000000.0,repo_raw_table,enemy_damage_table.csv
3000,Copper,96900000000.0,repo_raw_table,enemy_damage_table.csv
3500,Copper,359250000000.0,repo_raw_table,enemy_damage_table.csv
4500,Copper,4530000000000.0,repo_raw_table,enemy_damage_table.csv
5000,Copper,14300000000000.0,repo_raw_table,enemy_damage_table.csv
5500,Copper,45420000000000.0,repo_raw_table,enemy_damage_table.csv
6000,Copper,138370000000000.0,repo_raw_table,enemy_damage_table.csv
6500,Copper,415570000000000.0,repo_raw_table,enemy_damage_table.csv
7000,Copper,1220000000000000.0,repo_raw_table,enemy_damage_table.csv
7500,Copper,3560000000000000.0,repo_raw_table,enemy_damage_table.csv
8000,Copper,1.002e+16,repo_raw_table,enemy_damage_table.csv
8500,Copper,2.834e+16,repo_raw_table,enemy_damage_table.csv
9000,Copper,7.933e+16,repo_raw_table,enemy_damage_table.csv
9500,Copper,2.0893e+17,repo_raw_table,enemy_damage_table.csv
10000,Copper,5.8485e+17,repo_raw_table,enemy_damage_table.csv
10500,Copper,1.54e+18,repo_raw_table,enemy_damage_table.csv
11000,Copper,4.13e+18,repo_raw_table,enemy_damage_table.csv
11500,Copper,1.069e+19,repo_raw_table,enemy_damage_table.csv
12000,Copper,2.905e+19,repo_raw_table,enemy_damage_table.csv
12500,Copper,7.318000000000001e+19,repo_raw_table,enemy_damage_table.csv
13000,Copper,1.948e+20,repo_raw_table,enemy_damage_table.csv
13500,Copper,5.2572e+20,repo_raw_table,enemy_damage_table.csv
14500,Copper,3.49e+21,repo_raw_table,enemy_damage_table.csv
15000,Copper,8.74e+21,repo_raw_table,enemy_damage_table.csv
15500,Copper,2.218e+22,repo_raw_table,enemy_damage_table.csv
16000,Copper,5.673e+22,repo_raw_table,enemy_damage_table.csv
16500,Copper,1.4522e+23,repo_raw_table,enemy_damage_table.csv
17000,Copper,3.5293e+23,repo_raw_table,enemy_damage_table.csv
17500,Copper,9.0694e+23,repo_raw_table,enemy_damage_table.csv
18000,Copper,2.35e+24,repo_raw_table,enemy_damage_table.csv
18500,Copper,5.599999999999999e+24,repo_raw_table,enemy_damage_table.csv
19000,Copper,1.4289999999999998e+25,repo_raw_table,enemy_damage_table.csv
19500,Copper,3.478e+25,repo_raw_table,enemy_damage_table.csv
20000,Copper,8.79e+25,repo_raw_table,enemy_damage_table.csv
21000,Copper,5.6041e+26,repo_raw_table,enemy_damage_table.csv
22000,Copper,3.43e+27,repo_raw_table,enemy_damage_table.csv
23000,Copper,2.018e+28,repo_raw_table,enemy_damage_table.csv
24000,Copper,1.2353000000000002e+29,repo_raw_table,enemy_damage_table.csv
25000,Copper,7.189800000000001e+29,repo_raw_table,enemy_damage_table.csv
30000,Copper,5.36e+33,repo_raw_table,enemy_damage_table.csv
35000,Copper,3.4240000000000005e+37,repo_raw_table,enemy_damage_table.csv
40000,Copper,2.0608e+41,repo_raw_table,enemy_damage_table.csv
45000,Copper,1.1700000000000001e+45,repo_raw_table,enemy_damage_table.csv
50000,Copper,6.38e+48,repo_raw_table,enemy_damage_table.csv
55000,Copper,3.4779999999999997e+52,repo_raw_table,enemy_damage_table.csv
60000,Copper,1.7465999999999999e+56,repo_raw_table,enemy_damage_table.csv
65000,Copper,8.9983e+59,repo_raw_table,enemy_damage_table.csv
70000,Copper,4.5e+63,repo_raw_table,enemy_damage_table.csv
75000,Copper,2.201e+67,repo_raw_table,enemy_damage_table.csv
80000,Copper,1.0398e+71,repo_raw_table,enemy_damage_table.csv
85000,Copper,5.193900000000001e+74,repo_raw_table,enemy_damage_table.csv
90000,Copper,2.42e+78,repo_raw_table,enemy_damage_table.csv
95000,Copper,1.081e+82,repo_raw_table,enemy_damage_table.csv
100000,Copper,4.9809999999999995e+85,repo_raw_table,enemy_damage_table.csv
1,Gold,525.59,repo_raw_table,enemy_damage_table.csv
10,Gold,13590.0,repo_raw_table,enemy_damage_table.csv
20,Gold,64599.99999999999,repo_raw_table,enemy_damage_table.csv
30,Gold,174350.0,repo_raw_table,enemy_damage_table.csv
40,Gold,357310.0,repo_raw_table,enemy_damage_table.csv
50,Gold,645440.0,repo_raw_table,enemy_damage_table.csv
60,Gold,1040000.0,repo_raw_table,enemy_damage_table.csv
70,Gold,1560000.0,repo_raw_table,enemy_damage_table.csv
80,Gold,2270000.0,repo_raw_table,enemy_damage_table.csv
90,Gold,3170000.0,repo_raw_table,enemy_damage_table.csv
100,Gold,4390000.0,repo_raw_table,enemy_damage_table.csv
150,Gold,15120000.0,repo_raw_table,enemy_damage_table.csv
200,Gold,37320000.0,repo_raw_table,enemy_damage_table.csv
250,Gold,82380000.0,repo_raw_table,enemy_damage_table.csv
300,Gold,148220000.0,repo_raw_table,enemy_damage_table.csv
400,Gold,435250000.0,repo_raw_table,enemy_damage_table.csv
500,Gold,1020000000.0,repo_raw_table,enemy_damage_table.csv
750,Gold,5660000000.0,repo_raw_table,enemy_damage_table.csv
1000,Gold,22000000000.0,repo_raw_table,enemy_damage_table.csv
1250,Gold,71590000000.0,repo_raw_table,enemy_damage_table.csv
1500,Gold,184990000000.0,repo_raw_table,enemy_damage_table.csv
2000,Gold,1120000000000.0,repo_raw_table,enemy_damage_table.csv
2500,Gold,5250000000000.0,repo_raw_table,enemy_damage_table.csv
3000,Gold,22270000000000.0,repo_raw_table,enemy_damage_table.csv
3500,Gold,82550000000000.0,repo_raw_table,enemy_damage_table.csv
4500,Gold,1040000000000000.0,repo_raw_table,enemy_damage_table.csv
5000,Gold,3290000000000000.0,repo_raw_table,enemy_damage_table.csv
5500,Gold,1.044e+16,repo_raw_table,enemy_damage_table.csv
6000,Gold,3.18e+16,repo_raw_table,enemy_damage_table.csv
6500,Gold,9.549e+16,repo_raw_table,enemy_damage_table.csv
7000,Gold,2.8141000000000003e+17,repo_raw_table,enemy_damage_table.csv
7500,Gold,8.1864e+17,repo_raw_table,enemy_damage_table.csv
8000,Gold,2.3e+18,repo_raw_table,enemy_damage_table.csv
8500,Gold,6.51e+18,repo_raw_table,enemy_damage_table.csv
9000,Gold,1.823e+19,repo_raw_table,enemy_damage_table.csv
9500,Gold,4.801e+19,repo_raw_table,enemy_damage_table.csv
10000,Gold,1.3438999999999998e+20,repo_raw_table,enemy_damage_table.csv
10500,Gold,3.5297e+20,repo_raw_table,enemy_damage_table.csv
11000,Gold,9.4855e+20,repo_raw_table,enemy_damage_table.csv
11500,Gold,2.46e+21,repo_raw_table,enemy_damage_table.csv
12000,Gold,6.669999999999999e+21,repo_raw_table,enemy_damage_table.csv
12500,Gold,1.682e+22,repo_raw_table,enemy_damage_table.csv
13000,Gold,4.476e+22,repo_raw_table,enemy_damage_table.csv
13500,Gold,1.208e+23,repo_raw_table,enemy_damage_table.csv
14500,Gold,8.0286e+23,repo_raw_table,enemy_damage_table.csv
15000,Gold,2.01e+24,repo_raw_table,enemy_damage_table.csv
15500,Gold,5.1e+24,repo_raw_table,enemy_damage_table.csv
16000,Gold,1.3039999999999998e+25,repo_raw_table,enemy_damage_table.csv
16500,Gold,3.337e+25,repo_raw_table,enemy_damage_table.csv
17000,Gold,8.109999999999999e+25,repo_raw_table,enemy_damage_table.csv
17500,Gold,2.0839999999999997e+26,repo_raw_table,enemy_damage_table.csv
18000,Gold,5.3977e+26,repo_raw_table,enemy_damage_table.csv
18500,Gold,1.29e+27,repo_raw_table,enemy_damage_table.csv
19000,Gold,3.2800000000000004e+27,repo_raw_table,enemy_damage_table.csv
19500,Gold,7.99e+27,repo_raw_table,enemy_damage_table.csv
20000,Gold,2.02e+28,repo_raw_table,enemy_damage_table.csv
21000,Gold,1.2878000000000001e+29,repo_raw_table,enemy_damage_table.csv
22000,Gold,7.870599999999999e+29,repo_raw_table,enemy_damage_table.csv
23000,Gold,4.64e+30,repo_raw_table,enemy_damage_table.csv
24000,Gold,2.839e+31,repo_raw_table,enemy_damage_table.csv
25000,Gold,1.6521e+32,repo_raw_table,enemy_damage_table.csv
30000,Gold,1.23e+36,repo_raw_table,enemy_damage_table.csv
35000,Gold,7.869999999999999e+39,repo_raw_table,enemy_damage_table.csv
40000,Gold,4.736e+43,repo_raw_table,enemy_damage_table.csv
45000,Gold,2.6784e+47,repo_raw_table,enemy_damage_table.csv
50000,Gold,1.4699999999999999e+51,repo_raw_table,enemy_damage_table.csv
55000,Gold,7.990000000000001e+54,repo_raw_table,enemy_damage_table.csv
60000,Gold,4.0130000000000004e+58,repo_raw_table,enemy_damage_table.csv
65000,Gold,2.0677e+62,repo_raw_table,enemy_damage_table.csv
70000,Gold,1.03e+66,repo_raw_table,enemy_damage_table.csv
75000,Gold,5.06e+69,repo_raw_table,enemy_damage_table.csv
80000,Gold,2.3890000000000003e+73,repo_raw_table,enemy_damage_table.csv
85000,Gold,1.1935e+77,repo_raw_table,enemy_damage_table.csv
90000,Gold,5.557200000000001e+80,repo_raw_table,enemy_damage_table.csv
95000,Gold,2.48e+84,repo_raw_table,enemy_damage_table.csv
100000,Gold,1.1449999999999998e+88,repo_raw_table,enemy_damage_table.csv
1,Legend,515060000000.0,repo_raw_table,enemy_damage_table.csv
10,Legend,16079999999999.998,repo_raw_table,enemy_damage_table.csv
20,Legend,83840000000000.0,repo_raw_table,enemy_damage_table.csv
30,Legend,237860000000000.0,repo_raw_table,enemy_damage_table.csv
40,Legend,504200000000000.0,repo_raw_table,enemy_damage_table.csv
50,Legend,934190000000000.0,repo_raw_table,enemy_damage_table.csv
60,Legend,1540000000000000.0,repo_raw_table,enemy_damage_table.csv
70,Legend,2350000000000000.0,repo_raw_table,enemy_damage_table.csv
80,Legend,3470000000000000.0,repo_raw_table,enemy_damage_table.csv
90,Legend,4900000000000000.0,repo_raw_table,enemy_damage_table.csv
100,Legend,6860000000000000.0,repo_raw_table,enemy_damage_table.csv
150,Legend,2.527e+16,repo_raw_table,enemy_damage_table.csv
200,Legend,6.586e+16,repo_raw_table,enemy_damage_table.csv
250,Legend,1.4876e+17,repo_raw_table,enemy_damage_table.csv
300,Legend,2.7958e+17,repo_raw_table,enemy_damage_table.csv
400,Legend,8.6684e+17,repo_raw_table,enemy_damage_table.csv
500,Legend,2.13e+18,repo_raw_table,enemy_damage_table.csv
750,Legend,1.36e+19,repo_raw_table,enemy_damage_table.csv
1000,Legend,5.865e+19,repo_raw_table,enemy_damage_table.csv
1250,Legend,2.0511e+20,repo_raw_table,enemy_damage_table.csv
1500,Legend,5.9605e+20,repo_raw_table,enemy_damage_table.csv
2000,Legend,4.320000000000001e+21,repo_raw_table,enemy_damage_table.csv
2500,Legend,2.397e+22,repo_raw_table,enemy_damage_table.csv
3000,Legend,1.2311e+23,repo_raw_table,enemy_damage_table.csv
3500,Legend,5.5113e+23,repo_raw_table,enemy_damage_table.csv
4500,Legend,9.58e+24,repo_raw_table,enemy_damage_table.csv
5000,Legend,3.549e+25,repo_raw_table,enemy_damage_table.csv
5500,Legend,1.3527e+26,repo_raw_table,enemy_damage_table.csv
6000,Legend,4.8219e+26,repo_raw_table,enemy_damage_table.csv
6500,Legend,1.69e+27,repo_raw_table,enemy_damage_table.csv
7000,Legend,5.98e+27,repo_raw_table,enemy_damage_table.csv
7500,Legend,2.03e+28,repo_raw_table,enemy_damage_table.csv
8000,Legend,6.666e+28,repo_raw_table,enemy_damage_table.csv
8500,Legend,2.2555e+29,repo_raw_table,enemy_damage_table.csv
9000,Legend,7.3639e+29,repo_raw_table,enemy_damage_table.csv
9500,Legend,2.32e+30,repo_raw_table,enemy_damage_table.csv
10000,Legend,7.38e+30,repo_raw_table,enemy_damage_table.csv
10500,Legend,2.316e+31,repo_raw_table,enemy_damage_table.csv
11000,Legend,7.432e+31,repo_raw_table,enemy_damage_table.csv
11500,Legend,2.2412e+32,repo_raw_table,enemy_damage_table.csv
12000,Legend,7.096200000000001e+32,repo_raw_table,enemy_damage_table.csv
12500,Legend,2.08e+33,repo_raw_table,enemy_damage_table.csv
13000,Legend,6.61e+33,repo_raw_table,enemy_damage_table.csv
13500,Legend,2.13e+34,repo_raw_table,enemy_damage_table.csv
14500,Legend,1.9176999999999998e+35,repo_raw_table,enemy_damage_table.csv
15000,Legend,5.580499999999999e+35,repo_raw_table,enemy_damage_table.csv
15500,Legend,1.69e+36,repo_raw_table,enemy_damage_table.csv
16000,Legend,5.03e+36,repo_raw_table,enemy_damage_table.csv
16500,Legend,1.4970000000000002e+37,repo_raw_table,enemy_damage_table.csv
17000,Legend,4.3390000000000005e+37,repo_raw_table,enemy_damage_table.csv
17500,Legend,1.2968e+38,repo_raw_table,enemy_damage_table.csv
18000,Legend,3.9063e+38,repo_raw_table,enemy_damage_table.csv
18500,Legend,1.1099999999999999e+39,repo_raw_table,enemy_damage_table.csv
19000,Legend,3.29e+39,repo_raw_table,enemy_damage_table.csv
19500,Legend,9.559999999999999e+39,repo_raw_table,enemy_damage_table.csv
20000,Legend,2.739e+40,repo_raw_table,enemy_damage_table.csv
21000,Legend,2.48e+41,repo_raw_table,enemy_damage_table.csv
22000,Legend,2.05e+42,repo_raw_table,enemy_damage_table.csv
23000,Legend,1.6710000000000005e+43,repo_raw_table,enemy_damage_table.csv
24000,Legend,1.3818e+44,repo_raw_table,enemy_damage_table.csv
25000,Legend,1.11e+45,repo_raw_table,enemy_damage_table.csv
30000,Legend,4.0049999999999997e+49,repo_raw_table,enemy_damage_table.csv
35000,Legend,1.26e+54,repo_raw_table,enemy_damage_table.csv
40000,Legend,3.6500000000000004e+58,repo_raw_table,enemy_damage_table.csv
45000,Legend,1.01e+63,repo_raw_table,enemy_damage_table.csv
50000,Legend,2.6599999999999998e+67,repo_raw_table,enemy_damage_table.csv
55000,Legend,7.1113999999999995e+71,repo_raw_table,enemy_damage_table.csv
60000,Legend,1.707e+76,repo_raw_table,enemy_damage_table.csv
65000,Legend,4.306e+80,repo_raw_table,enemy_damage_table.csv
70000,Legend,1.0279999999999999e+85,repo_raw_table,enemy_damage_table.csv
75000,Legend,2.4588999999999998e+89,repo_raw_table,enemy_damage_table.csv
80000,Legend,5.54e+93,repo_raw_table,enemy_damage_table.csv
85000,Legend,1.3525999999999999e+98,repo_raw_table,enemy_damage_table.csv
90000,Legend,3e+102,repo_raw_table,enemy_damage_table.csv
95000,Legend,6.392e+106,repo_raw_table,enemy_damage_table.csv
100000,Legend,1.44e+111,repo_raw_table,enemy_damage_table.csv
1,Platinum,4020.0,repo_raw_table,enemy_damage_table.csv
10,Platinum,103860.0,repo_raw_table,enemy_damage_table.csv
20,Platinum,493840.0,repo_raw_table,enemy_damage_table.csv
30,Platinum,1330000.0,repo_raw_table,enemy_damage_table.csv
40,Platinum,2730000.0,repo_raw_table,enemy_damage_table.csv
50,Platinum,4930000.0,repo_raw_table,enemy_damage_table.csv
60,Platinum,7960000.0,repo_raw_table,enemy_damage_table.csv
70,Platinum,11950000.0,repo_raw_table,enemy_damage_table.csv
80,Platinum,17380000.0,repo_raw_table,enemy_damage_table.csv
90,Platinum,24250000.0,repo_raw_table,enemy_damage_table.csv
100,Platinum,33580000.0,repo_raw_table,enemy_damage_table.csv
150,Platinum,118510000.0,repo_raw_table,enemy_damage_table.csv
200,Platinum,299770000.0,repo_raw_table,enemy_damage_table.csv
250,Platinum,661620000.0,repo_raw_table,enemy_damage_table.csv
300,Platinum,1220000000.0,repo_raw_table,enemy_damage_table.csv
400,Platinum,3670000000.0,repo_raw_table,enemy_damage_table.csv
500,Platinum,8830000000.0,repo_raw_table,enemy_damage_table.csv
750,Platinum,54010000000.0,repo_raw_table,enemy_damage_table.csv
1000,Platinum,226220000000.0,repo_raw_table,enemy_damage_table.csv
1250,Platinum,773230000000.0,repo_raw_table,enemy_damage_table.csv
1500,Platinum,2210000000000.0,repo_raw_table,enemy_damage_table.csv
2000,Platinum,15540000000000.0,repo_raw_table,enemy_damage_table.csv
2500,Platinum,84170000000000.0,repo_raw_table,enemy_damage_table.csv
