Level,Damage,Level,Health,Level,HPregen,Level,DefAbs,Level,Damage / Meter,Level,Lifesteal
246.0,5351.532,246.0,251225.860677969,246.0,2319.26585952759,246.0,10237.4372858671,,,,
247.0,5392.293,247.0,254015.760444224,247.0,2341.89296886444,247.0,10345.9559460091,,,,
248.0,5433.208,248.0,256825.181928687,248.0,2364.64790632629,248.0,10455.1894303625,,,,
249.0,5474.277,249.0,259654.205600105,249.0,2387.53109378815,249.0,10565.1390374272,,,,
250.0,5515.5,250.0,262502.895833477,250.0,2410.5628125,250.0,10675.8060657032,,,,
251.0,5556.877,251.0,265371.300910052,251.0,2433.77791777801,251.0,10787.1937614404,,,,
252.0,5598.408,252.0,268259.469111077,252.0,2457.18845573425,252.0,10899.3027738885,,,,
253.0,5640.093,253.0,271167.448717803,253.0,2480.80198571777,253.0,11012.1350507977,,,,
254.0,5681.932,254.0,274095.320198976,254.0,2504.62436175537,254.0,11125.6931891676,,,,
255.0,5723.925,255.0,277043.147929594,255.0,2528.65989194489,255.0,11239.9778382484,,,,
256.0,5766.072,256.0,280010.931909658,256.0,2552.9130761261,256.0,11354.9915950397,,,,
257.0,5808.373,257.0,282998.768701665,257.0,2577.38738208771,257.0,11470.7364072917,,,,
258.0,5850.828,258.0,286006.722680613,258.0,2602.08648443603,258.0,11587.213573504,,,,
259.0,5893.437,259.0,289034.858221501,259.0,2627.01293349457,259.0,11704.4256906767,,,,
260.0,5936.2,260.0,292083.207511827,260.0,2652.16989506531,260.0,11822.3727588098,,,,
261.0,5979.117,261.0,295151.802739091,261.0,2677.55978339386,261.0,11941.0586734029,,,,
262.0,6022.188,262.0,298240.772653289,262.0,2703.18485403442,262.0,12060.4847329561,,,,
263.0,6065.413,263.0,301350.117254421,263.0,2729.04806713104,263.0,12180.6509374694,,,,
264.0,6108.792,264.0,304479.900917485,264.0,2755.15114033508,264.0,12301.5611824424,,,,
265.0,6152.325,265.0,307630.18801748,265.0,2781.4962494278,265.0,12423.2167663753,,,,
266.0,6196.012,266.0,310801.042929403,266.0,2808.08519494629,266.0,12545.6189877678,,,,
267.0,6239.853,267.0,313992.497840755,267.0,2834.92025936127,267.0,12668.7704436199,,,,
268.0,6283.848,268.0,317204.617126532,268.0,2862.00308573914,268.0,12792.6711339316,,,,
269.0,6327.997,269.0,320437.497349232,269.0,2889.33525218201,269.0,12917.3249542025,,,,
270.0,6372.3,270.0,323691.106321357,270.0,2916.91911908722,270.0,13042.7332029328,,,,
271.0,6416.757,271.0,326965.604980402,271.0,2944.75558120728,271.0,13168.8958801224,,,,
272.0,6461.368,272.0,330260.961138867,272.0,2972.84661339569,272.0,13295.816881271,,,,
273.0,6506.133,273.0,333577.303546749,273.0,3001.19357673645,273.0,13423.4975048786,,,,
274.0,6551.052,274.0,336914.632204048,274.0,3029.79834964752,274.0,13551.9390494451,,,,
275.0,6596.125,275.0,340273.011485763,275.0,3058.66221142578,275.0,13681.1428134705,,,,
276.0,6641.352,276.0,343652.473579392,276.0,3087.7863998642,276.0,13811.1113939546,,,,
277.0,6686.733,277.0,347053.179422431,277.0,3117.17240226746,277.0,13941.8460893973,,,,
278.0,6732.268,278.0,350475.064639881,278.0,3146.82167176056,278.0,14073.3494967985,,,,
279.0,6777.957,279.0,353918.225794241,279.0,3176.73562484741,279.0,14205.6229146582,,,,
280.0,6823.8,280.0,357382.759448007,280.0,3206.91537969208,280.0,14338.6676414762,,,,
281.0,6869.797,281.0,360868.665601179,281.0,3237.36229664612,281.0,14472.4849757526,,,,
282.0,6915.948,282.0,364376.040816255,282.0,3268.07743527985,282.0,14607.0775144871,,,,
283.0,6962.253,283.0,367904.885093234,283.0,3299.06239324951,283.0,14742.4478546795,,,,
284.0,7008.712,284.0,371455.327182114,284.0,3330.31789516449,284.0,14878.59729483,,,,
285.0,7055.325,285.0,375027.334895395,285.0,3361.8454898529,285.0,15015.5258349384,,,,
286.0,7102.092,286.0,378621.036983073,286.0,3393.64615387726,286.0,15153.2360720046,,,,
287.0,7149.013,287.0,382236.465632647,287.0,3425.72138723755,287.0,15291.7306030284,,,,
288.0,7196.088,288.0,385873.653031617,288.0,3458.07156005096,288.0,15431.0107265098,,,,
289.0,7243.317,289.0,389532.69574248,289.0,3490.69842427063,289.0,15571.0790394487,,,,
290.0,7290.7,290.0,393213.593765236,290.0,3523.60259708405,290.0,15711.9355418451,,,,
291.0,7338.237,291.0,396916.443662383,291.0,3556.78550524902,291.0,15853.5815321988,,,,
292.0,7385.928,292.0,400641.309808917,292.0,3590.248022789,292.0,15996.0222045096,,,,
293.0,7433.773,293.0,404388.22439234,293.0,3623.9915422821,293.0,16139.2549617777,,,,
294.0,7481.772,294.0,408157.219600149,294.0,3658.01634107208,294.0,16283.2849980027,,,,
295.0,7529.925,295.0,411948.391994841,295.0,3692.32408417511,295.0,16428.1123131847,,,,
296.0,7578.232,296.0,415761.773763917,296.0,3726.91527944946,296.0,16573.7382058236,,,,
297.0,7626.693,297.0,419597.429282375,297.0,3761.79100011444,297.0,16720.1652729193,,,,
298.0,7675.308,298.0,423455.390737712,298.0,3796.95259968567,298.0,16867.3948129716,,,,
299.0,7724.077,299.0,427335.786879927,299.0,3832.4005586319,299.0,17015.4294229804,,,,
300.0,7773.0,300.0,431238.55333402,300.0,3868.136171875,300.0,17164.3552014412,,,,
301.0,7822.077,301.0,435163.818849988,301.0,3904.16021089935,301.0,17314.3033210678,,,,
302.0,7871.308,302.0,439111.64780283,302.0,3940.47337882996,302.0,17465.3067374988,,,,
303.0,7920.693,303.0,443082.040192544,303.0,3977.07670886993,303.0,17617.3871834455,,,,
304.0,7970.232,304.0,447075.124769129,304.0,4013.97145687866,304.0,17770.5602387219,,,,
305.0,8019.925,305.0,451090.837157585,305.0,4051.15775371551,305.0,17924.8400471717,,,,
306.0,8069.772,306.0,455129.402670406,306.0,4088.63741773987,306.0,18080.2363735527,,,,
307.0,8119.773,307.0,459190.692557596,307.0,4126.41030832672,307.0,18236.7603131736,,,,
308.0,8169.928,308.0,463274.899944149,308.0,4164.47793328857,308.0,18394.4207140579,,,,
309.0,8220.237,309.0,467381.960455067,309.0,4202.84121840668,309.0,18553.2269806513,,,,
310.0,8270.7,310.0,471512.067215346,310.0,4241.50058555603,310.0,18713.1866243319,,,,
311.0,8321.317,311.0,475665.188037485,311.0,4280.45690192413,311.0,18874.3066615435,,,,
312.0,8372.088,312.0,479841.322921485,312.0,4319.71113235474,312.0,19036.5936972557,,,,
313.0,8423.013,313.0,484040.66499234,313.0,4359.26418309784,313.0,19200.0552855724,,,,
314.0,8474.092,314.0,488263.149875052,314.0,4399.11639790344,314.0,19364.6973754328,,,,
315.0,8525.325,315.0,492508.84194462,315.0,4439.2692259903,315.0,19530.5256518112,,,,
316.0,8576.712,316.0,496777.902138539,316.0,4479.7230111084,316.0,19697.5468626838,,,,
317.0,8628.253,317.0,501070.26608181,317.0,4520.4786399765,317.0,19865.7662530835,,,,
318.0,8679.948,318.0,505386.06252443,318.0,4561.5369797821,318.0,20035.1888765394,,,,
319.0,8731.797,319.0,509725.2914664,319.0,4602.89861646271,319.0,20205.8209220433,,,,
320.0,8783.8,320.0,514088.017282717,320.0,4644.56443673706,320.0,20377.6658314895,,,,
321.0,8835.957,321.0,518474.27216088,321.0,4686.53500796509,321.0,20550.7294936746,,,,
322.0,8888.268,322.0,522884.184850886,322.0,4728.81145714569,322.0,20725.0176887037,,,,
323.0,8940.733,323.0,527317.787540235,323.0,4771.39407038879,323.0,20900.5334702877,,,,
324.0,8993.352,324.0,531775.015853927,324.0,4814.28397660065,324.0,21077.2823856215,,,,
325.0,9046.125,325.0,536256.127291955,325.0,4857.4817421875,325.0,21255.2685850604,,,,
326.0,9099.052,326.0,540760.993104324,326.0,4900.98787496185,326.0,21434.4974294713,,,,
327.0,9152.133,327.0,545289.774228528,327.0,4944.80328117371,327.0,21614.9715792056,,,,
328.0,9205.368,328.0,549842.438477069,328.0,4988.92867176056,328.0,21796.6962295052,,,,
329.0,9258.757,329.0,554419.114599943,329.0,5033.36495297241,329.0,21979.6765135026,,,,
330.0,9312.3,330.0,559019.80259715,330.0,5078.11259355926,330.0,22163.9148534634,,,,
331.0,9365.997,331.0,563644.631218687,331.0,5123.17214039612,331.0,22349.4149494498,,,,
332.0,9419.848,332.0,568293.536089554,332.0,5168.54470285797,332.0,22536.1843038599,,,,
333.0,9473.853,333.0,572966.64595975,333.0,5214.23046844482,333.0,22724.219989686,,,,
334.0,9528.012,334.0,577664.025204271,334.0,5260.23050746918,334.0,22913.5345791071,,,,
335.0,9582.325,335.0,582385.673823118,335.0,5306.54476524353,335.0,23104.1250623031,,,,
336.0,9636.792,336.0,587131.720566288,336.0,5353.17551520538,336.0,23295.9987449923,,,,
337.0,9691.413,337.0,591902.165433779,337.0,5400.12142141724,337.0,23489.155038378,,,,
338.0,9746.188,338.0,596697.072800592,338.0,5447.38479637909,338.0,23683.6037830688,,,,
339.0,9801.117,339.0,601516.442666724,339.0,5494.96546821594,339.0,23879.3443488618,,,,
340.0,9856.2,340.0,606360.339407176,340.0,5542.86394474029,340.0,24076.3812374442,,,,
341.0,9911.437,341.0,611228.956146941,341.0,5591.08185876465,341.0,24274.7189298001,,,,
342.0,9966.828,342.0,616122.164136022,342.0,5639.6185149765,342.0,24474.3593099138,,,,
343.0,10022.373,343.0,621040.156499416,343.0,5688.47502275085,343.0,24675.306775957,,,,
344.0,10078.072,344.0,625982.868862122,344.0,5737.65289771271,344.0,24877.5630876951,,,,
345.0,10133.925,345.0,630950.429974139,345.0,5787.15152267456,345.0,25081.1351988935,,,,
346.0,10189.932,346.0,635942.839835465,346.0,5836.97245327759,346.0,25286.0222516146,,,,
347.0,10246.093,347.0,640960.162821099,347.0,5887.11563292694,347.0,25492.2310961081,,,,
348.0,10302.408,348.0,646002.46330604,348.0,5937.58201570129,348.0,25699.763388624,,,,
349.0,10358.877,349.0,651069.805665284,349.0,5988.37210941315,349.0,25908.6233824119,,,,
350.0,10415.5,350.0,656162.254273832,350.0,6039.4868671875,350.0,26118.8100539094,,,,
351.0,10472.277,351.0,661279.809131682,351.0,6090.92615621185,351.0,26330.3328089598,,,,
352.0,10529.208,352.0,666422.598988831,352.0,6142.69112492371,352.0,26543.190499782,,,,
353.0,10586.293,353.0,671590.559470281,353.0,6194.78260926056,353.0,26757.3873796255,,,,
354.0,10643.532,354.0,676783.819326028,354.0,6247.20107797241,354.0,26972.9300503027,,,,
355.0,10700.925,355.0,682002.442931071,355.0,6299.94643730927,355.0,27189.8148498449,,,,
356.0,10758.472,356.0,687246.494660407,356.0,6353.01964039612,356.0,27408.0510184704,,,,
357.0,10816.173,357.0,692515.910139039,357.0,6406.42171848297,357.0,27627.634769992,,,,
358.0,10874.028,358.0,697810.882491961,358.0,6460.15306219482,358.0,27848.5779416276,,,,
359.0,10932.037,359.0,703131.411719173,359.0,6514.21406215668,359.0,28070.8767057838,,,,
360.0,10990.2,360.0,708477.497820675,360.0,6568.60518711853,360.0,28294.5350672729,,,,
361.0,11048.517,361.0,713849.269546464,361.0,6623.32690583038,361.0,28519.5595865007,,,,
362.0,11106.988,362.0,719246.726896539,362.0,6678.38057766724,362.0,28745.9489500611,,,,
363.0,11165.613,363.0,724669.934245899,363.0,6733.76618700409,363.0,28973.7070799539,,,,
364.0,11224.392,364.0,730118.891594544,364.0,6789.48412446594,364.0,29202.8406193974,,,,
365.0,11283.325,365.0,735593.72769247,365.0,6845.53526505279,365.0,29433.3454509544,,,,
366.0,11342.412,366.0,741094.506914675,366.0,6901.92007751465,366.0,29665.2307734368,,,,
367.0,11401.653,367.0,746621.293636158,367.0,6958.6395149765,367.0,29898.4978290322,,,,
368.0,11461.048,368.0,752174.02348192,368.0,7015.69284306335,368.0,30133.1477771154,,,,
369.0,11520.597,369.0,757752.76082696,369.0,7073.08278052521,369.0,30369.1819426864,,,,
370.0,11580.3,370.0,763357.698796272,370.0,7130.80787423706,370.0,30606.6092761197,,,,
371.0,11640.157,371.0,768988.773014858,371.0,7188.86915544891,371.0,30845.425825603,,,,
372.0,11700.168,372.0,774646.112232715,372.0,7247.26821886444,372.0,31085.6405415109,,,,
373.0,11760.333,373.0,780329.587699845,373.0,7306.00409382629,373.0,31327.2493892185,,,,
374.0,11820.652,374.0,786039.521291241,374.0,7365.07853128815,374.0,31570.2613191003,,,,
375.0,11881.125,375.0,791775.784256905,375.0,7424.491203125,375.0,31814.6748935315,,,,
376.0,11941.752,376.0,797538.376596838,376.0,7484.24306246185,376.0,32060.4937860743,,,,
377.0,12002.533,377.0,803327.491436034,377.0,7544.33514054871,377.0,32307.721835916,,,,
378.0,12063.468,378.0,809143.128774494,378.0,7604.76654676056,378.0,32556.3626338065,,,,
379.0,12124.557,379.0,814985.352987215,379.0,7665.53943734741,379.0,32806.4148249333,,,,
380.0,12185.8,380.0,820854.228449196,380.0,7726.65292168426,380.0,33057.8844314211,,,,
381.0,12247.197,381.0,826749.690785438,381.0,7788.10867164612,381.0,33310.7753752696,,,,
382.0,12308.748,382.0,832671.933120936,382.0,7849.90635910797,382.0,33565.0834562292,,,,
383.0,12370.453,383.0,838620.955455691,383.0,7912.04693719482,383.0,33820.8199732366,,,,
384.0,12432.312,384.0,844596.757789701,384.0,7974.53079653168,384.0,34077.9809744797,,,,
385.0,12494.325,385.0,850599.468872964,385.0,8037.35824961853,385.0,34336.572647708,,,,
386.0,12556.492,386.0,856629.08870548,386.0,8100.53081208038,386.0,34596.5958210465,,,,
387.0,12618.813,387.0,862685.681662247,387.0,8164.04767141724,387.0,34858.0517366827,,,,
388.0,12681.288,388.0,868769.312118262,388.0,8227.90978075409,388.0,35120.9465823662,,,,
389.0,12743.917,389.0,874879.980073527,389.0,8292.11809321594,389.0,35385.2837832219,,,,
390.0,12806.7,390.0,881017.749903038,390.0,8356.67228067779,390.0,35651.0619016248,,,,
391.0,12869.637,391.0,887182.750356793,391.0,8421.57321813965,391.0,35918.2819313248,,,,
392.0,12932.728,392.0,893375.04580979,392.0,8486.8219368515,392.0,36186.9523258216,,,,
393.0,12995.973,393.0,899594.507512033,393.0,8552.41818681335,393.0,36457.0718131151,,,,
394.0,13059.372,394.0,905841.328588516,394.0,8618.36340552521,394.0,36728.6436527052,,,,
395.0,13122.925,395.0,912115.573414236,395.0,8684.65693673706,395.0,37001.6690039669,,,,
396.0,13186.632,396.0,918417.177614197,396.0,8751.30006169891,396.0,37276.1512920249,,,,
397.0,13250.493,397.0,924746.334313393,397.0,8818.29253136444,397.0,37552.0967046289,,,,
398.0,13314.508,398.0,931102.914761826,398.0,8885.63537507629,398.0,37829.5008759042,,,,
399.0,13378.677,399.0,937487.176459491,399.0,8953.32875003814,399.0,38108.3699936004,,,,
400.0,13443.0,400.0,943898.990656391,400.0,9021.37384375,400.0,38388.7074828424,,,,
401.0,13507.477,401.0,950338.55047752,401.0,9089.77009275818,401.0,38670.51433738,,,,
402.0,13572.108,402.0,956805.727172881,402.0,9158.51924992371,402.0,38953.7912197133,,,,
403.0,13636.893,403.0,963300.778242469,403.0,9227.62074893188,403.0,39238.5446488418,,,,
404.0,13701.832,404.0,969823.639311284,404.0,9297.07537484741,404.0,39524.7749560157,,,,
405.0,13766.925,405.0,976374.310379326,405.0,9366.88337385559,405.0,39812.4834662347,,,,
406.0,13832.172,406.0,982952.984571591,406.0,9437.04568727112,406.0,40101.6732733738,,,,
407.0,13897.573,407.0,989559.661888078,407.0,9507.5623112793,407.0,40392.3481338077,,,,
408.0,13963.128,408.0,996194.277953789,408.0,9578.43412469482,408.0,40684.5087100364,,,,
409.0,14028.837,409.0,1002857.02589372,409.0,9649.661436203,409.0,40978.1558301849,,,,
410.0,14094.7,410.0,1009547.90570787,410.0,9721.24471836853,410.0,41273.2956820028,,,,
411.0,14160.717,411.0,1016266.91739623,411.0,9793.18412553406,411.0,41569.9290936151,,,,
412.0,14226.888,412.0,1023014.12533382,412.0,9865.48053079224,412.0,41868.0565618967,,,,
413.0,14293.213,413.0,1029789.72264561,413.0,9938.13440670776,413.0,42167.6846058473,,,,
414.0,14359.692,414.0,1036593.58058162,414.0,10011.1459057159,414.0,42468.810959717,,,,
415.0,14426.325,415.0,1043425.82789184,415.0,10084.5153441315,415.0,42771.4392142556,,,,
416.0,14493.112,416.0,1050286.40020128,416.0,10158.2437493896,416.0,43075.572960213,,,,
417.0,14560.053,417.0,1057175.55500992,417.0,10232.3311253052,417.0,43381.215291464,,,,
418.0,14627.148,418.0,1064093.16356777,418.0,10306.7786555634,418.0,43688.3670361334,,,,
419.0,14694.397,419.0,1071039.35462482,419.0,10381.5859377289,419.0,43997.0291879714,,,,
420.0,14761.8,420.0,1078014.32130608,420.0,10456.7531242371,420.0,44307.2050064776,,,,
421.0,14829.357,421.0,1085017.80611154,421.0,10532.2819689026,421.0,44618.9003481518,,,,
422.0,14897.068,422.0,1092050.00216621,422.0,10608.1719054108,422.0,44932.1110127442,,,,
423.0,14964.933,423.0,1099110.90947008,423.0,10684.4234063263,423.0,45246.8425255045,,,,
424.0,15032.952,424.0,1106200.78552315,424.0,10761.0371865845,424.0,45563.0988084325,,,,
425.0,15101.125,425.0,1113319.50157541,425.0,10838.01371875,425.0,45880.8801927781,,,,
426.0,15169.452,426.0,1120467.05762687,426.0,10915.3537177582,426.0,46200.1902692913,,,,
427.0,15237.933,427.0,1127643.58242753,427.0,10993.0569374237,427.0,46521.027103472,,,,
428.0,15306.568,428.0,1134849.20472738,428.0,11071.1236864319,428.0,46843.3991488199,,,,
429.0,15375.357,429.0,1142083.79577643,429.0,11149.5552498474,429.0,47167.3044708349,,,,
430.0,15444.3,430.0,1149347.61307466,430.0,11228.3522488556,430.0,47492.7466602671,,,,
431.0,15513.397,431.0,1156640.52787209,431.0,11307.5139685211,431.0,47819.7237826163,,,,
432.0,15582.648,432.0,1163962.5401687,432.0,11387.0410300293,432.0,48148.249154132,,,,
433.0,15652.053,433.0,1171313.9074645,433.0,11466.9348746948,433.0,48478.3137118146,,,,
434.0,15721.612,434.0,1178694.62975949,434.0,11547.194936203,434.0,48809.9229809138,,,,
435.0,15791.325,435.0,1186104.57830366,435.0,11627.8220933685,435.0,49143.0776239296,,,,
436.0,15861.192,436.0,1193544.13934702,436.0,11708.8168130341,436.0,49477.7838286116,,,,
437.0,15931.213,437.0,1201012.92663956,437.0,11790.1794057922,437.0,49814.0471202096,,,,
438.0,16001.388,438.0,1208511.32643127,438.0,11871.9098754578,438.0,50151.8581044741,,,,
439.0,16071.717,439.0,1216039.33872217,439.0,11954.0092494659,439.0,50491.2278319044,,,,
440.0,16142.2,440.0,1223596.83476225,440.0,12036.4774378815,440.0,50832.1566337505,,,,
441.0,16212.837,441.0,1231184.0720515,441.0,12119.3152493896,441.0,51174.6458350124,,,,
442.0,16283.628,442.0,1238800.92183992,442.0,12202.5236253052,442.0,51518.6951044401,,,,
443.0,16354.573,443.0,1246447.64162752,443.0,12286.1016868134,443.0,51864.3116235331,,,,
444.0,16425.672,444.0,1254123.9739143,444.0,12370.0509377289,444.0,52211.4950610416,,,,
445.0,16496.925,445.0,1261830.30495024,445.0,12454.3710617371,445.0,52560.2464107155,,,,
446.0,16568.332,446.0,1269566.37723535,446.0,12539.0623751526,446.0,52910.5663350547,,,,
447.0,16639.893,447.0,1277332.57701963,447.0,12624.1254991608,447.0,53262.4658845586,,,,
448.0,16711.608,448.0,1285128.64680308,448.0,12709.5615625763,448.0,53615.9353337277,,,,
449.0,16783.477,449.0,1292954.84408569,449.0,12795.3708740845,449.0,53970.9857330616,,,,
450.0,16855.5,450.0,1300811.04011747,450.0,12881.552625,450.0,54327.61741381,,,,
451.0,16927.677,451.0,1308697.36364841,451.0,12968.1082490082,451.0,54685.8265069733,,,,
452.0,17000.008,452.0,1316613.94342852,452.0,13055.0377499237,452.0,55045.6234005509,,,,
453.0,17072.493,453.0,1324560.65070778,453.0,13142.3417489319,453.0,55407.003894293,,,,
454.0,17145.132,454.0,1332537.61423621,454.0,13230.0213748474,454.0,55769.9735134494,,,,
455.0,17217.925,455.0,1340545.09151378,455.0,13318.0746863556,455.0,56134.5384457696,,,,
456.0,17290.872,456.0,1348582.69629052,456.0,13406.5042497711,456.0,56500.6886345042,,,,
457.0,17363.973,457.0,1356650.94356641,457.0,13495.3103737793,457.0,56868.4351301527,,,,
458.0,17437.228,458.0,1364749.57584146,458.0,13584.4930621948,458.0,57237.7789264649,,,,
459.0,17510.637,459.0,1372878.72186565,459.0,13674.051811203,459.0,57608.720023441,,,,
460.0,17584.2,460.0,1381038.381639,460.0,13763.9877496185,460.0,57981.2646088304,,,,
461.0,17657.917,461.0,1389228.8126615,461.0,13854.3011880341,461.0,58355.4084823836,,,,
462.0,17731.788,462.0,1397449.62868315,462.0,13944.9921245422,462.0,58731.1561756001,,,,
463.0,17805.813,463.0,1405701.47345394,463.0,14036.0626254578,463.0,59108.5145387297,,,,
464.0,17879.992,464.0,1413983.96072388,464.0,14127.5112494659,464.0,59487.4790402726,,,,
465.0,17954.325,465.0,1422297.09049296,465.0,14219.3394378815,465.0,59868.0555367285,,,,
466.0,18028.812,466.0,1430641.24901119,466.0,14311.5474993896,466.0,60250.2485595971,,,,
467.0,18103.453,467.0,1439016.30752856,467.0,14404.1349378052,467.0,60634.0497083789,,,,
468.0,18178.248,468.0,1447422.26604506,468.0,14497.1022493134,468.0,61019.4745650731,,,,
469.0,18253.197,469.0,1455859.38206071,469.0,14590.4506877289,469.0,61406.5134041801,,,,
470.0,18328.3,470.0,1464327.26932549,470.0,14684.1807492371,470.0,61795.1772761994,,,,
471.0,18403.557,471.0,1472826.44283941,471.0,14778.2911251526,471.0,62185.4616496313,,,,
472.0,18478.968,472.0,1481356.64510247,472.0,14872.7837491608,472.0,62577.3665244756,,,,
